Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]	interval_times[10]
1070	-213.9797	-157.2212	-56.75849	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1080	-213.6931	-158.4931	-55.20001	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1090	-212.9907	-157.5193	-55.47142	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1100	-211.4799	-156.2141	-55.26584	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1110	-214.4124	-155.3229	-59.08951	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1120	-220.2626	-156.2521	-64.01057	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1130	-215.9864	-159.9459	-56.04056	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1140	-212.1545	-155.5739	-56.58058	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1150	-212.266	-160.1809	-52.08514	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1160	-208.0709	-155.2043	-52.86657	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1170	-213.6401	-157.0797	-56.56042	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1180	-216.0685	-156.0406	-60.02791	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1190	-207.1238	-157.9079	-49.21594	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1200	-211.3241	-157.7281	-53.59602	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1210	-212.6115	-157.5336	-55.07792	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1220	-212.0582	-157.7639	-54.29425	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1230	-216.91	-164.3399	-52.57009	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1240	-220.2423	-161.3549	-58.88748	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1250	-214.875	-160.5818	-54.29324	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1260	-220.1333	-160.7576	-59.37577	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1270	-212.3166	-155.7143	-56.60232	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1280	-219.6355	-155.6822	-63.95334	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1290	-223.4544	-162.6428	-60.81157	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1300	-222.3006	-161.6072	-60.69339	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1310	-215.1898	-159.0708	-56.119	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1320	-215.2365	-160.0746	-55.16185	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1330	-213.9219	-158.6204	-55.30147	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1340	-216.4588	-163.3985	-53.06027	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1350	-216.3759	-161.6258	-54.75002	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1360	-216.3377	-161.6533	-54.68441	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1370	-217.0241	-161.6888	-55.33536	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1380	-222.8229	-162.7692	-60.05368	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1390	-221.1431	-166.9492	-54.19394	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1400	-218.0994	-159.9956	-58.10383	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1410	-219.5802	-164.4076	-55.17264	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1420	-218.8155	-163.1035	-55.71196	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1430	-215.2186	-158.8467	-56.3719	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1440	-216.317	-160.1364	-56.18057	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1450	-215.7256	-161.2042	-54.52136	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1460	-217.0135	-163.9334	-53.08004	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1470	-221.8399	-173.0138	-48.82611	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1480	-217.2542	-163.4735	-53.78076	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1490	-219.6429	-164.3167	-55.32619	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1500	-223.8453	-167.9656	-55.87963	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1510	-221.6976	-166.8251	-54.8725	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1520	-225.9044	-165.9315	-59.97283	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1530	-224.5995	-163.8507	-60.74882	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1540	-227.534	-170.6643	-56.86969	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1550	-219.399	-163.0013	-56.39771	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1560	-221.6751	-165.7009	-55.97422	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1570	-218.0213	-164.605	-53.41631	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1580	-222.0566	-171.899	-50.15765	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1590	-218.7389	-165.7662	-52.97267	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
1600	-224.6907	-163.0053	-61.68544	7.96806	15.9361	23.9042	31.8722	39.8403	47.8084	55.7764	63.7445	71.7125	79.6806
