Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
539	1	2.768694	0	2.768694	0.03892973
540	0	3.276244	0	3.276244	0.02023281
541	1	3.193306	0	3.193306	0.02748101
542	0	1.685885	0	1.685885	0.06132855
543	1	2.360042	0	2.360042	0.04767083
544	0	2.457	0	2.457	0.04565887
545	1	3.233541	0	3.233541	0.01790736
546	0	2.544836	0	2.544836	0.043811
547	1	2.412178	0	2.412178	0.0465921
548	0	3.216627	0	3.216627	0.01738351
549	1	2.824358	0	2.824358	0.01224767
550	0	2.653754	0	2.653754	0.01112075
551	1	3.168513	0	3.168513	0.02839018
552	0	2.550229	0	2.550229	0.04369659
553	1	-0.6507913	0	-0.6507913	0.1115226
554	0	2.238442	0	2.238442	0.05016454
555	1	3.208073	0	3.208073	0.01714992
556	0	3.045464	0	3.045464	0.03215095
557	1	2.380144	0	2.380144	0.04725571
558	0	3.096689	0	3.096689	0.03069072
559	1	2.631738	0	2.631738	0.04195122
560	0	3.226384	0	3.226384	0.01767403
561	1	2.126396	0	2.126396	0.05244248
562	0	2.851344	0	2.851344	0.03702929
563	1	2.921946	0	2.921946	0.01305132
564	0	3.272876	0	3.272876	0.02318761
565	1	3.161493	0	3.161493	0.02863391
566	0	2.537843	0	2.537843	0.04395918
567	1	2.914238	0	2.914238	0.01298218
568	0	2.556414	0	2.556414	0.0105869
569	1	3.200201	0	3.200201	0.02721178
570	0	2.501017	0	2.501017	0.04473632
571	1	3.185467	0	3.185467	0.02777765
572	0	3.177989	0	3.177989	0.01644143
573	1	2.669787	0	2.669787	0.0411245
574	0	1.53154	0	1.53154	0.064446
575	1	3.044557	0	3.044557	0.01433438
576	0	2.947862	0	2.947862	0.03469855
577	1	2.661139	0	2.661139	0.04131315
578	0	3.094552	0	3.094552	0.03075399
579	1	3.193714	0	3.193714	0.01679284
580	0	3.251773	0	3.251773	0.02477704
581	1	2.997982	0	2.997982	0.03342099
582	0	3.19867	0	3.19867	0.02727227
583	1	2.087036	0	2.087036	0.05323956
584	0	3.216864	0	3.216864	0.02652182
585	1	1.482427	0	1.482427	0.007047936
586	0	-0.6054141	0	-0.6054141	0.1104646
587	1	2.628793	0	2.628793	0.04201485
588	0	3.173889	0	3.173889	0.01635544
589	1	2.616488	0	2.616488	0.04228027
590	0	3.231013	0	3.231013	0.02587827
591	1	3.225065	0	3.225065	0.01763304
592	0	3.127042	0	3.127042	0.01549577
593	1	2.899814	0	2.899814	0.01285568
594	0	2.26106	0	2.26106	0.0497027
595	1	2.499644	0	2.499644	0.01030311
596	0	1.963071	0	1.963071	0.05574308
597	1	3.146904	0	3.146904	0.01583604
598	0	3.24264	0	3.24264	0.02529175
599	1	1.043732	0	1.043732	0.07441015
600	0	1.868424	0	1.868424	0.05765048
601	1	1.386855	0	1.386855	0.06738051
602	0	3.26229	0	3.26229	0.02408922
603	1	3.01624	0	3.01624	0.03294048
604	0	2.216493	0	2.216493	0.05061202
605	1	0.2295502	0	0.2295502	0.09166686
606	0	2.763208	0	2.763208	0.03905349
607	1	3.097239	0	3.097239	0.0306744
608	0	3.179326	0	3.179326	0.01646993
609	1	3.203944	0	3.203944	0.02706196
610	0	2.48262	0	2.48262	0.01022148
611	1	3.264749	0	3.264749	0.01929322
612	0	2.690291	0	2.690291	0.04067532
613	1	3.07116	0	3.07116	0.01467348
614	0	3.203832	0	3.203832	0.01704028
615	1	2.970696	0	2.970696	0.01351625
616	0	2.962672	0	2.962672	0.01343619
617	1	-0.425769	0	-0.425769	0.004338278
618	0	2.306714	0	2.306714	0.04876787
619	1	3.087882	0	3.087882	0.03095
620	0	2.57955	0	2.57955	0.04307236
621	1	3.172537	0	3.172537	0.01632754
622	0	2.716219	0	2.716219	0.04010321
623	1	2.17697	0	2.17697	0.05141615
624	0	3.252527	0	3.252527	0.01864899
625	1	2.594548	0	2.594548	0.04275155
626	0	3.147155	0	3.147155	0.02911649
627	1	2.810573	0	2.810573	0.03797574
