Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction_sd	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation_sd
300	-207.4731	-160.2555	-47.21765	0.328135	0.0616227	0.0812417	0.0478386	0.0833639	0.0565282	0.200216	0.368651	1.12669	1.02567	0.0589758	0.9855502	-1.11433	-2.78672	-2.51033	-3.03992	-2.48454	-2.87302	-1.60836	-0.997904	0.119284	0.0253469	-2.83063	-7.8164	-6.98816	-4.30694	-5.49976	-1.29433	-2.90683	-2.79694	-0.237054	0.204445	-1.53178	-0.945112	0.00040307	0.000922741	0.0134748	0.00408777	0.274082	0.0546488	0.0609965	0.788948	1.22684	0.216151	0.388636	2.253085
310	-213.3194	-169.8075	-43.51188	0.158752	0.169937	0.141054	0.0616402	0.0826965	0.099769	0.290552	0.318642	0.456578	0.590477	0.352051	0.3877569	-1.84041	-1.77233	-1.95861	-2.78644	-2.49258	-2.3049	-1.23597	-1.14369	-0.783996	-0.526825	-1.04398	-4.89159	-2.50532	-6.2053	-6.7239	-1.39597	-3.56778	-2.9462	-0.140869	-0.378012	-2.88232	-0.53427	0.0075095	0.0816494	0.0020187	0.00120184	0.247592	0.0282183	0.052539	0.868603	0.685222	0.0560048	0.586097	3.960284
320	-207.4902	-164.8232	-42.66703	0.190183	0.0602283	0.0617243	0.175782	0.131571	0.0262489	0.146507	0.0670953	0.694642	0.163657	0.142813	1.263068	-1.65977	-2.80961	-2.78508	-1.73851	-2.02821	-3.64013	-1.92068	-2.70164	-0.364359	-1.80998	-1.94622	-7.98148	-7.11145	-5.94737	-3.36174	-2.19838	-2.36694	-2.86515	-0.461221	-0.280628	-1.8724	-1.25079	0.000341735	0.000815712	0.0026127	0.0346748	0.110983	0.0937672	0.0569746	0.630513	0.755309	0.153754	0.286279	1.254222
330	-208.7533	-161.9443	-46.80905	0.289392	0.0327049	0.14012	0.194409	0.1321	0.0281365	0.0627928	0.035187	0.872876	0.120745	0.169626	1.750327	-1.23997	-3.42023	-1.96526	-1.63779	-2.02419	-3.57069	-2.76791	-3.34708	-0.135962	-2.11407	-1.77416	-4.82284	-4.67826	-4.03418	-3.68651	-1.50924	-1.83325	-2.46043	-0.865043	-0.407152	-3.62186	-1.43704	0.0080439	0.00929514	0.0177002	0.0250594	0.221077	0.159894	0.0853979	0.421034	0.665543	0.0267328	0.23763	1.255012
340	-204.1231	-163.1759	-40.94717	0.387823	0.186699	0.0555288	0.0760708	0.00952429	0.0123357	0.0409304	0.0275841	1.30232	0.19135	0.164934	1.550386	-0.947207	-1.67826	-2.89085	-2.57609	-4.65391	-4.39526	-3.19588	-3.59051	0.264145	-1.65365	-1.80221	-4.20578	-3.77489	-3.70755	-2.91026	-1.90192	-2.01623	-2.65799	-0.814282	-0.159137	-0.703516	-1.96978	0.0149091	0.0229395	0.0245377	0.0544618	0.149281	0.133156	0.070089	0.442957	0.852879	0.494842	0.139488	1.031737
350	-208.1588	-163.3832	-44.77565	0.31121	0.0430029	0.0251651	0.00203937	0.0186978	0.0203289	0.0471177	0.0189409	1.1692	0.0725912	0.156237	1.896478	-1.16729	-3.14649	-3.6823	-6.19511	-3.97935	-3.89571	-3.05511	-3.96643	0.156321	-2.62291	-1.85638	-5.84186	-5.87427	-4.38757	-2.92999	-3.0687	-3.33529	-2.68822	-0.965344	-0.110329	-1.47277	-1.24796	0.00290342	0.00281084	0.0124309	0.0533977	0.0464815	0.0356043	0.068002	0.380852	0.89554	0.22929	0.28709	0.9446116
360	-210.7365	-163.3356	-47.40087	0.153012	0.0147259	0.0075337	0.00405772	0.0193125	0.0157876	0.0382943	0.0443318	0.854862	0.140327	0.00885564	2.079558	-1.87724	-4.21815	-4.88837	-5.50713	-3.947	-4.14853	-3.26245	-3.11605	-0.156816	-1.96378	-4.7267	-6.29454	-6.97432	-5.31166	-4.44439	-3.67353	-3.33212	-3.36494	-1.2804	-0.390011	-3.46546	-1.97823	0.00184636	0.000935606	0.00493372	0.0117442	0.0253867	0.0357174	0.0345642	0.277925	0.677049	0.0312587	0.138314	1.395215
370	-213.618	-161.4501	-52.16783	0.385713	0.0183756	0.00878139	0.00215145	0.0634399	0.0142938	0.02545	0.0404023	2.12675	0.175744	0.123511	1.787601	-0.952663	-3.99673	-4.73512	-6.14161	-2.75766	-4.24793	-3.67104	-3.20887	0.754595	-1.73873	-2.09143	-7.47059	-6.10626	-3.4429	-3.5597	-3.2354	-3.09844	-2.90592	-0.807568	0.622753	-3.02132	-1.17917	0.000569593	0.00222888	0.031972	0.0284475	0.0393444	0.0451196	0.0546986	0.445941	1.86405	0.0487371	0.307535	1.824308
380	-204.0468	-163.5734	-40.47337	0.636533	0.0914656	0.0365643	0.0226137	0.0833711	0.0266114	0.0324418	0.270733	1.526	0.669762	0.103123	1.34937	-0.451718	-2.39179	-3.30868	-3.7892	-2.48445	-3.62641	-3.42831	-1.30662	0.422652	-0.400832	-2.27183	-3.94647	-4.16581	-2.94075	-3.1585	-1.66907	-2.35778	-2.0475	-0.480209	0.436836	-1.22123	-0.901031	0.0193229	0.0155172	0.0528263	0.0424896	0.188421	0.0946298	0.129057	0.618654	1.5478	0.294867	0.406151	1.091604
390	-204.3081	-162.7703	-41.53779	0.494311	0.0476663	0.00808842	0.0446824	0.0143581	0.00335042	0.0204351	0.136451	0.811364	0.770753	0.153578	1.698675	-0.704591	-3.04353	-4.81732	-3.10818	-4.24344	-5.69867	-3.8905	-1.99179	-0.209039	-0.260387	-1.87355	-4.36454	-5.60287	-5.24573	-3.93551	-2.98615	-2.18355	-2.44639	-0.700561	-0.209255	-1.03409	-1.01317	0.0127205	0.00368728	0.00526996	0.0195358	0.0504813	0.112641	0.0866056	0.496307	0.811188	0.355551	0.363066	0.9331224
400	-203.8741	-163.2937	-40.58042	0.441433	0.0447366	0.00803762	0.0515625	0.0308344	0.00667776	0.0348966	0.113541	0.538211	0.79076	0.144803	1.405885	-0.81773	-3.10696	-4.82362	-2.96496	-3.47913	-5.00897	-3.35537	-2.17559	-0.619505	-0.234761	-1.93238	-5.10895	-5.27481	-5.31921	-3.50271	-3.08761	-2.64417	-2.09307	-0.686089	-0.611624	-1.58248	-0.783037	0.00604241	0.00511893	0.00489662	0.0301158	0.0456107	0.0710642	0.123308	0.503542	0.542469	0.205465	0.457016	0.6437767
410	-207.5247	-165.4635	-42.06126	0.321327	0.0208649	0.0268651	0.0179323	0.00610796	0.00433242	0.0325113	0.0353053	0.0899895	0.44372	0.0243161	1.285724	-1.13529	-3.86969	-3.61693	-4.02115	-5.09816	-5.44163	-3.42617	-3.34372	-2.40806	-0.812561	-3.71662	-6.10773	-6.05453	-5.49804	-4.86787	-2.823	-2.53297	-2.78197	-1.02103	-1.38718	-2.74948	-2.29572	0.00222561	0.00234721	0.00409477	0.00768974	0.0594276	0.0794227	0.0619165	0.360223	0.249779	0.0639613	0.100689	1.114743
