Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
3350	-178.643	-169.5726	-9.07041	0.0856529	0.0816407	0.0814058	0.0820299	0.0808993	0.0852838	0.0846285	0.0831092	0.0825978	0.0883471	0.0824148
3360	-173.4312	-171.6755	-1.75564	0.0699497	0.07257	0.0723306	0.0729668	0.0718148	0.0736739	0.0751622	0.0740687	0.0735463	0.0687278	0.0724065
3370	-170.7196	-170.9646	0.2450307	0.0910982	0.0940181	0.0946047	0.0955441	0.0953621	0.0974644	0.101311	0.0971739	0.0975497	0.0972009	0.0970058
3380	-173.7362	-171.0498	-2.686407	0.0897608	0.0925604	0.0931225	0.0979398	0.0957876	0.0986004	0.0951349	0.0955835	0.0959433	0.0944742	0.0957412
3390	-184.0431	-175.2553	-8.787767	0.0819561	0.0818999	0.0762395	0.0745677	0.0787661	0.0806479	0.0843278	0.0921435	0.0763731	0.0752596	0.0640083
3400	-185.5255	-170.6868	-14.83875	0.0663241	0.0662806	0.0660825	0.0575142	0.052887	0.0524651	0.0496522	0.0598495	0.057195	0.0608853	0.0583737
3410	-196.8046	-168.055	-28.74961	0.0655919	0.0654898	0.0582253	0.0492717	0.0521332	0.0829576	0.0513917	0.0486213	0.0355222	0.0904015	0.0917969
3420	-199.3009	-170.3013	-28.99962	0.0442628	0.0727783	0.0659881	0.0436536	0.0230393	0.0464715	0.0543812	0.0818716	0.100021	0.106129	0.121213
3430	-213.7155	-165.9313	-47.78421	0.262454	0.05439	0.180985	0.00955739	0.0680261	0.0424281	0.0472253	0.126483	0.774964	0.212531	0.120348
3440	-203.4749	-166.9956	-36.47935	0.325171	0.19499	0.0588469	0.0535919	0.0930982	0.0268019	0.0414808	0.112477	0.686951	0.123083	0.0875171
3450	-208.3139	-171.2141	-37.09973	0.394242	0.23986	0.0654129	0.0242463	0.0165398	0.0146161	0.0301222	0.102362	0.409193	0.105071	0.080794
3460	-204.0312	-170.9414	-33.08983	0.324923	0.156243	0.0583754	0.0532178	0.0143447	0.0202125	0.0223563	0.0162238	0.0531408	0.0255286	0.0507081
3470	-207.0737	-170.4137	-36.65996	0.392461	0.115216	0.0912108	0.0160028	0.00953318	0.00542823	0.00585112	0.00766799	0.0105469	0.02572	0.00946104
3480	-207.5057	-172.0772	-35.42848	0.119929	0.130994	0.0817276	0.0496423	0.0117818	0.0136044	0.00148508	0.00271326	0.00279828	0.0107431	0.00546699
3490	-213.6657	-174.247	-39.41869	0.136845	0.0250045	0.07098	0.0579589	0.0794276	0.0216628	0.00179146	0.00376541	0.00489575	0.0162759	0.00729597
3500	-212.057	-172.2043	-39.85274	0.180935	0.0392436	0.0716925	0.0288995	0.0469918	0.0169285	0.00276248	0.00208589	0.0017412	0.00298012	0.00413596
3510	-212.0306	-168.5176	-43.51301	0.082673	0.25926	0.0286929	0.0188016	0.0103936	0.0128256	0.00235685	0.00648403	0.0160089	0.00340137	0.00895236
3520	-221.3572	-170.1226	-51.23456	0.251884	0.175647	0.0314092	0.0313204	0.0245834	0.0164753	0.00116593	0.0105964	0.00691033	0.0029595	0.0150446
3530	-209.5915	-171.081	-38.5105	0.399811	0.0234852	0.0737394	0.0138353	0.0386384	0.0053104	0.00132022	0.000164029	0.000185711	0.00269922	0.0168823
3540	-213.089	-168.9844	-44.10455	0.582738	0.0706734	0.022294	0.0141516	0.0244105	0.00757514	0.00258821	0.00081669	0.00100709	0.00129086	0.0315506
3550	-216.8729	-169.6582	-47.21469	0.556006	0.0759813	0.0137766	0.00224275	0.056309	0.00351725	0.00231202	0.00138379	0.00122616	0.00363845	0.0574818
3560	-218.2382	-170.6581	-47.58006	0.414699	0.110218	0.0395764	0.000791555	0.0038321	0.00124019	0.00221929	0.000223382	0.000687835	0.00151283	0.033942
3570	-228.9991	-177.4635	-51.53563	0.40665	0.351246	0.00667811	0.00862462	0.000775091	0.000488511	0.000800158	0.000676624	0.00126941	0.0019295	0.0819041
3580	-213.7275	-171.1663	-42.56115	0.493951	0.285567	0.0710948	0.0078721	0.00232108	0.000950267	0.00148975	0.00201027	0.000839206	0.00173641	0.059489
3590	-220.1857	-171.0724	-49.11327	0.420745	0.046895	0.0122583	0.00284138	0.0156719	0.00139967	0.00234146	0.00126689	0.00087634	0.00386801	0.0243166
3600	-214.6653	-170.8514	-43.81386	0.268648	0.033538	0.0433279	0.00386094	0.000913422	0.00102629	0.00117068	0.000204946	0.00147274	0.00244293	0.0233613
3610	-218.2632	-170.3122	-47.95104	0.483595	0.0748772	0.00793835	0.00598804	0.00135204	0.000687924	0.000582954	0.000486884	0.00191701	0.00353764	0.0204166
3620	-216.8383	-170.6098	-46.22847	0.503439	0.0785278	0.0228908	0.00569901	0.0198954	0.00190477	0.000701702	0.0218911	0.00484938	0.00371304	0.0279525
3630	-216.8917	-172.1648	-44.72694	0.547662	0.0513852	0.0235097	0.0136191	0.00321986	0.00406271	0.000759439	0.00205371	0.0016591	0.00223248	0.0144894
3640	-221.1968	-171.0005	-50.19625	0.290442	0.037341	0.000731282	0.000374726	0.0133127	0.00733604	0.000386174	0.00511123	0.00680352	0.0013821	0.0161088
3650	-225.5561	-169.9958	-55.56031	0.381859	0.001195	0.000365514	0.000618958	0.0258814	0.0672492	0.0015599	0.0734987	0.00189415	0.002566	0.0170067
3660	-223.1673	-168.9189	-54.24847	0.51811	0.00158045	0.000122234	0.000690459	0.0120247	0.105323	0.00204718	0.0131292	0.0032007	0.00108881	0.00641499
3670	-223.3297	-171.0282	-52.30142	0.868733	0.00046291	0.000608359	0.000637253	0.00634817	0.0509145	0.00464655	0.0541927	0.00226828	0.00106638	0.0112122
3680	-220.8846	-168.8549	-52.0297	0.793762	0.102476	0.00211503	0.000275164	0.00907881	0.0145082	0.0186124	0.00626528	0.00865471	0.00111066	0.00774356
3690	-225.4628	-169.7948	-55.66795	0.966647	0.0422021	0.0251546	0.0273474	0.00295206	0.00709569	0.0359799	0.00713148	0.000364881	0.000730587	0.0173304
3700	-225.0399	-171.3559	-53.68405	1.11329	0.0111983	0.000835658	0.0046491	0.00165395	0.0434823	0.0242001	0.0149113	0.00141858	0.000506603	0.0143297
3710	-217.2095	-169.0606	-48.14893	0.852553	0.0731378	0.064469	0.09558	0.00306026	0.0461197	0.0188983	0.00413549	0.000510985	0.000480806	0.00622872
3720	-211.7054	-169.6834	-42.02197	0.844771	0.0828119	0.115842	0.0357789	0.0268335	0.0496217	0.0257752	0.016502	0.000371233	0.000924289	0.00442166
3730	-210.7054	-169.5924	-41.11301	0.550532	0.3805	0.111537	0.0638349	0.018811	0.0672336	0.0225899	0.0108534	0.00107335	0.00591731	0.00324244
3740	-206.9239	-168.139	-38.78493	0.551731	0.387041	0.199275	0.216599	0.0676985	0.085956	0.0151281	0.0124612	0.0052926	0.00163951	0.000951768
3750	-209.343	-170.9085	-38.4345	0.500952	0.246952	0.138029	0.100357	0.049802	0.0246123	0.00950979	0.010479	0.00840511	0.00255196	0.000900788
3760	-208.0264	-167.2972	-40.72914	0.719353	0.253947	0.171504	0.177319	0.140271	0.0474746	0.0379772	0.0433345	0.0098091	0.00699401	0.00186889
3770	-212.1977	-166.7224	-45.4753	0.576031	0.515481	0.132616	0.0482736	0.0623903	0.114292	0.0236813	0.0128555	0.0105907	0.00590395	0.000960423
3780	-209.7851	-164.6307	-45.15443	0.770404	0.596897	0.0468107	0.0322308	0.0500651	0.36684	0.0242284	0.0109618	0.00154143	0.00442529	0.00104792
3790	-211.2391	-164.6669	-46.57212	0.609755	0.699846	0.103474	0.0187159	0.133129	0.409217	0.0337911	0.0048612	0.00315642	0.00071776	0.000808452
3800	-213.1005	-166.5469	-46.55366	0.541846	0.608544	0.0724902	0.0771083	0.100428	0.149218	0.0418803	0.00210317	0.00134927	0.000499449	0.000666304
3810	-216.1527	-171.9228	-44.2299	0.475751	0.792653	0.198261	0.175774	0.164155	0.192529	0.044007	0.00408913	0.000553978	0.00123767	0.000941014
3820	-222.1637	-173.6644	-48.49932	0.502874	1.0112	0.0924143	0.11849	0.230631	0.218184	0.0498873	0.002606	0.00114751	0.000815647	0.00104433
3830	-219.5743	-167.8038	-51.77045	0.498218	0.808166	0.198951	0.00734671	0.129427	0.196747	0.0235014	0.0269797	0.00237031	0.00157929	0.00241044
3840	-223.2448	-165.6894	-57.55543	0.330307	0.717617	0.051003	0.143834	0.113258	0.243719	0.0317446	0.00775501	0.0641872	0.0011526	0.00389248
3850	-213.6151	-166.0656	-47.54958	0.275279	0.608452	0.0230673	0.00443632	0.0296857	0.381458	0.0329573	0.00742577	0.0636041	0.000930183	0.00266781
3860	-221.2327	-166.4512	-54.78145	0.36504	0.488292	0.00832545	0.00466745	0.0364239	0.302515	0.0538892	0.00075194	0.0409067	0.00208799	0.00465636
3870	-213.0335	-167.6829	-45.35061	0.251994	0.384878	0.0440173	0.00607742	0.0346876	0.356247	0.0191238	0.00418706	0.0699809	0.00362289	0.00141179
3880	-214.8111	-166.441	-48.37016	0.531777	0.423279	0.0596817	0.0134986	0.0860007	0.367208	0.0178938	0.00988167	1.06892	0.00893195	0.00191322
3890	-218.3657	-164.93	-53.43575	0.233322	0.156761	0.00245835	0.00220269	0.0118532	0.299175	0.0297891	0.0391169	0.766533	0.00339996	0.00157535
3900	-225.4269	-177.1257	-48.30115	0.13215	0.0773075	0.00607155	0.000572201	0.0451722	0.0950003	0.0244649	0.0164725	0.0381982	0.0102331	0.00362039
3910	-209.533	-170.4302	-39.10283	0.0346527	0.138603	0.102879	0.0319088	0.0606027	0.112653	0.0417222	0.00470062	0.00432573	0.00346525	0.000722733
3920	-209.508	-168.8759	-40.63208	0.152732	0.0718154	0.0562068	0.159503	0.0408131	0.0244562	0.0409692	0.00980922	0.00333053	0.00187256	0.000759939
3930	-212.2243	-169.9666	-42.25768	0.0761329	0.0164063	0.130425	0.0605411	0.0596304	0.0791727	0.0581068	0.0163255	0.00566909	0.00287921	0.000591501
3940	-211.9956	-166.2567	-45.73895	0.0412986	0.0755929	0.0628154	0.070023	0.0304581	0.267336	0.150304	0.0183332	0.0524504	0.00331571	0.00110376
3950	-201.3878	-166.9371	-34.45077	0.0837523	0.0769526	0.0739318	0.0653429	0.0694063	0.145422	0.145036	0.0463718	0.0463396	0.015348	0.0115528
3960	-200.2734	-170.6497	-29.62373	0.0325714	0.0525064	0.0473198	0.058366	0.079601	0.0408943	0.0443514	0.0348024	0.0765898	0.0365014	0.0274238
3970	-210.8213	-172.3033	-38.51796	0.0349286	0.0387854	0.126011	0.0887276	0.0443433	0.0687291	0.0363486	0.0374944	0.0360707	0.070451	0.047669
3980	-203.0361	-171.4629	-31.57316	0.0211051	0.044431	0.0554075	0.0650539	0.03785	0.0421692	0.049362	0.0585955	0.0434369	0.0499464	0.0309533
3990	-203.2932	-170.4126	-32.88061	0.00940565	0.0136443	0.0193135	0.0516144	0.0268822	0.056872	0.0370551	0.0392541	0.0469186	0.0373663	0.0327611
4000	-210.6629	-168.9419	-41.72102	0.0212064	0.0205645	0.0215687	0.0203995	0.092438	0.0796866	0.147003	0.0429511	0.0390426	0.07124	0.0414191
4010	-213.4881	-169.2637	-44.22442	0.0208781	0.0264356	0.0354398	0.0402013	0.0349011	0.0951732	0.100731	0.0112563	0.0219232	0.0324637	0.0682516
4020	-217.5075	-170.7951	-46.71237	0.0298994	0.0169425	0.0314938	0.0317545	0.0321044	0.0701682	0.0279062	0.0193392	0.0207679	0.0145406	0.0346272
4030	-219.539	-172.9147	-46.62436	0.135937	0.0251094	0.0313788	0.0131337	0.00866447	0.0312765	0.0368917	0.0629268	0.0170504	0.0214485	0.016055
4040	-211.3757	-169.2803	-42.09548	0.143469	0.0206982	0.017094	0.0139439	0.0160282	0.0597487	0.183115	0.0168707	0.00394267	0.016233	0.0194068
4050	-204.1083	-166.3397	-37.76863	0.220214	0.117658	0.0278582	0.0129776	0.0321011	0.0975533	0.22133	0.0307447	0.0212114	0.0161765	0.0177773
4060	-197.8716	-166.8981	-30.97342	0.0479088	0.0354531	0.0508983	0.0630679	0.0926289	0.147322	0.142994	0.0924511	0.0537467	0.032638	0.0241112
4070	-217.0204	-169.4826	-47.5378	0.0248355	0.0026845	0.00218869	0.00345107	0.0765755	0.236823	0.184953	0.0379858	0.0925122	0.00447618	0.00758012
4080	-220.4548	-167.3253	-53.12952	0.00866865	0.040769	0.00114666	0.000411301	0.0665966	0.328524	0.128198	0.0369121	0.031439	0.000543009	0.00229295
4090	-223.2759	-169.6417	-53.63423	0.00166749	0.00398205	0.0143634	7.9143e-05	0.0254921	0.414039	0.0341257	0.0103927	0.00479303	0.00146112	0.00110706
4100	-219.4266	-167.1393	-52.28735	0.00139775	0.0391241	0.0274573	0.0155131	0.00334599	0.24327	0.12094	0.0181302	0.00324946	0.00489475	0.00181015
4110	-221.325	-167.012	-54.31302	0.00533134	0.00471675	0.000284121	0.000293975	0.0193745	0.408747	0.332145	0.103587	0.000998249	0.0055254	0.00217237
4120	-220.6477	-165.0041	-55.64362	0.0242998	0.0357386	0.0054966	0.00045427	0.0138209	0.317379	0.203791	0.0313625	0.0227062	0.0207878	0.00152123
4130	-214.3005	-165.4789	-48.8216	0.0150716	0.00714606	0.00184956	0.096199	0.0596035	0.359225	0.17978	0.0424505	0.0252778	0.0173953	0.000829302
4140	-219.4745	-168.5992	-50.87536	0.00230557	0.00198189	0.00365482	0.00837196	0.0300426	0.380011	0.411834	0.0915683	0.0148704	0.0200936	0.00182517
4150	-213.4471	-167.3148	-46.13236	0.00421173	0.00312756	0.0041627	0.0461328	0.0188237	0.30017	0.49093	0.0501885	0.0247552	0.0149078	0.0036855
4160	-208.8422	-163.4226	-45.41969	0.00150857	0.0086569	0.0420637	0.0202735	0.0478989	0.24059	0.71171	0.27874	0.259209	0.0187489	0.00691571
4170	-210.7146	-168.4052	-42.30946	0.00464087	0.00849658	0.0900696	0.0766868	0.0403889	0.336477	0.350241	0.115528	0.0526568	0.0196658	0.0200412
4180	-206.861	-165.6815	-41.17955	0.00789916	0.0118158	0.0115166	0.026013	0.129765	0.32023	0.384601	0.125671	0.0219704	0.0154607	0.0199638
4190	-210.6421	-169.6308	-41.01123	0.0327722	0.0125013	0.107953	0.0379276	0.0621497	0.195735	0.336501	0.0494165	0.035282	0.0139557	0.0146505
4200	-205.2655	-166.5394	-38.72609	0.0152053	0.029102	0.0435611	0.1319	0.0867409	0.135148	0.141207	0.0338279	0.0753024	0.0204335	0.0180685
4210	-205.8142	-170.3456	-35.46863	0.0595439	0.0551534	0.0679438	0.0178408	0.0260615	0.0845132	0.101128	0.109752	0.0780505	0.0405426	0.0540216
4220	-207.9026	-170.5565	-37.34616	0.172783	0.0555361	0.0184337	0.0484721	0.0402794	0.0505263	0.0961721	0.0542147	0.0195645	0.0154221	0.0167069
4230	-200.6189	-169.3432	-31.27569	0.115231	0.0628616	0.0508402	0.0395021	0.0309088	0.0277068	0.0446365	0.0181562	0.0196594	0.0139655	0.0092048
4240	-209.1396	-171.3721	-37.76751	0.0405452	0.0936884	0.141945	0.0587742	0.117152	0.0382044	0.0488063	0.0566603	0.0388894	0.0233571	0.0143291
4250	-214.5977	-168.8066	-45.79118	0.0435168	0.0983905	0.0346129	0.00515832	0.012998	0.107977	0.0941394	0.00381936	0.000808507	0.00648723	0.0228226
4260	-212.264	-167.5391	-44.72493	0.0299089	0.0117153	0.0590186	0.0167318	0.135316	0.214567	0.063159	0.00581636	0.0012236	0.0105238	0.0134732
4270	-212.7844	-163.9566	-48.82778	0.0151725	0.00921334	0.00541855	0.00303958	0.0258851	0.426396	0.182775	0.0259741	0.0671197	0.00339318	0.0157965
4280	-217.5466	-163.6411	-53.90548	0.0208224	0.0917104	0.0423873	0.00984967	0.00582684	0.448057	0.200471	0.16297	0.658331	0.00491349	0.0150741
4290	-212.9734	-163.3194	-49.65402	0.160029	0.248798	0.00465114	0.00315307	0.00721209	0.418174	0.214659	0.18638	1.00882	0.0406417	0.0433844
4300	-203.9952	-163.8897	-40.10544	0.232841	0.0359663	0.0307125	0.0098229	0.0214895	0.174521	0.266932	0.133688	0.786455	0.121664	0.042284
4310	-204.6111	-168.3924	-36.21866	0.0695888	0.112773	0.0535212	0.039539	0.0854813	0.298447	0.314291	0.133532	0.157123	0.119995	0.030353
4320	-213.2682	-167.6298	-45.63835	0.0521237	0.180703	0.0659917	0.0347609	0.0451201	0.0564922	0.38614	0.0567629	0.830134	0.218933	0.0414628
4330	-211.3304	-163.8681	-47.46235	0.0205663	0.0893471	0.0343817	0.0164193	0.0134232	0.0319532	0.242155	0.0531146	0.849803	0.0577344	0.0332259
4340	-206.5661	-169.4682	-37.09787	0.0327817	0.0241078	0.0751576	0.033564	0.0216466	0.027961	0.0924165	0.0718912	0.232817	0.105157	0.0131639
4350	-207.7884	-172.4464	-35.34206	0.0654814	0.0518043	0.0282719	0.0463124	0.0910363	0.086137	0.108929	0.0888295	0.0947744	0.0917216	0.0261571
4360	-189.1397	-172.6312	-16.5085	0.0745438	0.081374	0.0797547	0.0854173	0.0836594	0.0956416	0.0907506	0.0821673	0.0698867	0.0567492	0.0568008
4370	-188.9996	-170.2822	-18.7174	0.0702467	0.0639754	0.0669185	0.0664705	0.0678175	0.0832029	0.0701919	0.0673961	0.0593261	0.0604262	0.0596279
4380	-192.0698	-170.968	-21.10177	0.0572495	0.068861	0.0723433	0.0824954	0.0716136	0.0759771	0.0628342	0.0667714	0.0702835	0.0695241	0.079465
4390	-179.7637	-169.5633	-10.20044	0.0591183	0.0587636	0.0585306	0.0636772	0.0606159	0.0648914	0.0642697	0.0636814	0.059952	0.0572115	0.0556487
4400	-187.3463	-171.6286	-15.71774	0.0614091	0.0575508	0.0647232	0.0680903	0.0635824	0.0537293	0.0519318	0.0559899	0.0626163	0.0595232	0.0657042
4410	-195.2521	-169.1142	-26.13795	0.0491516	0.0456638	0.0500202	0.038213	0.0358796	0.036849	0.0260208	0.0328957	0.0322817	0.0411777	0.0507271
4420	-187.93	-171.2686	-16.66142	0.0352397	0.0406421	0.0457004	0.0340418	0.0341934	0.0344695	0.0274772	0.0274729	0.0327347	0.0379151	0.0435576
4430	-195.7775	-170.4081	-25.36946	0.0916838	0.0667096	0.0520438	0.0715809	0.0963965	0.0568374	0.0357996	0.0425899	0.0395485	0.0316281	0.0365186
4440	-197.7413	-175.508	-22.2333	0.037451	0.0281977	0.0294475	0.0359542	0.0479698	0.0485254	0.0580528	0.0579479	0.0448839	0.0337092	0.0266212
4450	-203.0383	-168.0118	-35.02651	0.094054	0.0797834	0.0893584	0.0546954	0.0352471	0.063873	0.0479594	0.040453	0.0502714	0.0443226	0.0327811
4460	-204.0804	-169.1828	-34.89759	0.0491907	0.0509402	0.0538529	0.0637536	0.124677	0.0773607	0.0869326	0.0656738	0.0391618	0.0440705	0.0363742
4470	-201.595	-171.7289	-29.86612	0.0336246	0.0335419	0.0471505	0.058349	0.059041	0.0566114	0.075922	0.0577963	0.0327257	0.035753	0.0288208
4480	-205.4284	-165.0115	-40.41685	0.0685267	0.018881	0.0166839	0.0868197	0.0394392	0.142029	0.206433	0.119319	0.220026	0.237891	0.0245099
4490	-205.9779	-168.5686	-37.40934	0.0847886	0.028006	0.020872	0.0123715	0.0178188	0.136561	0.189431	0.046447	0.0444806	0.0921227	0.0174854
4500	-204.1468	-168.8805	-35.26633	0.0133972	0.0361348	0.0646092	0.0600896	0.029601	0.0934003	0.200509	0.0402883	0.068122	0.0456951	0.0304969
4510	-209.5751	-171.5977	-37.97743	0.00418271	0.0070121	0.00385152	0.0160292	0.0538182	0.0518093	0.0537817	0.0150382	0.0188377	0.0260481	0.0108997
4520	-211.3192	-177.7971	-33.52209	0.00392289	0.00543392	0.00934743	0.00623493	0.022549	0.0394557	0.0391606	0.0242158	0.0144477	0.0152682	0.0114305
4530	-216.1647	-172.7341	-43.43063	0.000139822	0.00153065	0.00492507	0.0507972	0.0372765	0.0785318	0.0520884	0.0399092	0.0305067	0.00657219	0.0140397
4540	-211.1321	-169.3974	-41.73471	0.00127893	0.0062897	0.00557589	0.127413	0.14007	0.0559101	0.0434075	0.0144044	0.00807273	0.00565722	0.0130427
4550	-218.4335	-167.8772	-50.55633	0.000617791	0.00205566	0.0149346	0.0217018	0.204858	0.0667021	0.0631337	0.0152491	0.0383677	0.00871005	0.0262982
4560	-219.0056	-173.2144	-45.7912	0.0055298	0.0141749	0.0159452	0.00335441	0.0969851	0.0196652	0.0281015	0.00510165	0.0304996	0.00534251	0.0160253
4570	-223.9938	-173.4604	-50.5334	0.0288443	0.00907126	0.0346107	0.00198982	0.00161391	0.0734656	0.086766	0.0322456	0.050714	0.00319599	0.0159054
4580	-213.3976	-166.4811	-46.9165	0.00125798	0.0214166	0.0447775	0.0628401	0.0119472	0.260293	0.269583	0.0287273	0.0168721	0.00157564	0.00795943
4590	-214.8003	-169.8683	-44.93201	0.00408412	0.0235614	0.122828	0.0232763	0.0732913	0.143376	0.155777	0.0137185	0.00554941	0.0010309	0.00985871
4600	-214.8105	-172.2946	-42.51587	0.0253601	0.101172	0.376889	0.0595786	0.0544679	0.17399	0.237739	0.0127998	0.00103735	0.00583544	0.00619219
4610	-212.8014	-171.6778	-41.12357	0.0164266	0.0232383	0.389508	0.132509	0.0532481	0.114147	0.215247	0.0096674	0.00314136	0.00618318	0.0102666
4620	-206.7398	-166.7774	-39.96235	0.170994	0.0363096	0.0300461	0.0160404	0.0315194	0.111942	0.187276	0.0606738	0.0124827	0.00946005	0.00709721
4630	-206.8761	-166.8196	-40.05645	0.197235	0.054295	0.0198021	0.0338558	0.0462642	0.0826464	0.168681	0.0269219	0.00963456	0.00763084	0.0140576
4640	-220.3465	-172.1685	-48.17802	0.10088	0.0264834	0.0202199	0.0025112	0.00347901	0.0390901	0.211008	0.0134254	0.00579549	0.00221782	0.00761618
4650	-220.6278	-170.0198	-50.60802	0.140535	0.0118963	0.020737	0.00259561	0.0276797	0.011174	0.0989618	0.00832969	0.00486987	0.00114241	0.00389679
4660	-223.5807	-173.2322	-50.34848	0.0233197	0.0132896	0.00195373	0.00283357	0.0029278	0.0152539	0.0959224	0.0476876	0.00211866	0.000692297	0.00178272
4670	-225.096	-178.4341	-46.66187	0.00567995	0.00129167	0.000297521	0.000435831	0.000362762	0.0066085	0.0209557	0.00392368	0.000930558	0.000225581	0.00162969
4680	-217.0761	-174.1476	-42.92849	0.00209753	0.0032488	0.00100046	0.000853554	0.00132941	0.00109123	0.00825968	0.00920547	0.000906245	0.000294819	0.00161646
4690	-214.1933	-174.5875	-39.60579	0.00109014	0.00102684	0.00026253	0.000124211	0.000203079	0.000625591	0.00278622	0.00270583	0.000842808	0.000178196	0.000948381
4700	-220.9239	-174.7278	-46.19609	0.00397814	0.00841524	0.000879512	0.00107599	0.000972231	0.000284716	0.0025013	0.0144089	0.00550453	0.000602803	0.00104109
4710	-199.3007	-174.2014	-25.09935	0.0034816	0.00328165	0.00255865	0.00197311	0.00145782	0.0018422	0.00244038	0.00167051	0.00143972	0.000860166	0.000942587
4720	-205.7985	-173.593	-32.20555	0.0032271	0.00163704	0.00161282	0.000761505	0.000815319	0.00127195	0.00234778	0.00325116	0.00149454	0.00123216	0.000601884
4730	-215.8011	-173.1919	-42.6092	0.000563379	0.00237154	0.0107914	0.00407489	0.00279385	0.00120487	0.00371126	0.00135587	0.00166739	0.00122906	0.00125345
4740	-207.07	-173.5669	-33.50312	0.0102413	0.00839518	0.0126737	0.00379361	0.00639475	0.00662009	0.00442912	0.00220768	0.00178437	0.00154418	0.000882504
4750	-217.826	-170.6821	-47.14393	0.0143148	0.031991	0.0545978	0.0223977	0.00966404	0.00728107	0.00309529	0.00107947	0.00259461	0.000456314	9.69467e-05
4760	-221.6456	-172.8272	-48.81845	0.000606096	0.0135001	0.0653507	0.0622779	0.0202034	0.00740615	0.0151462	0.00230794	0.00132122	0.000421309	3.02027e-05
4770	-217.0811	-172.9971	-44.08401	0.0113142	0.0119312	0.00541278	0.0233943	0.0284519	0.0267037	0.0249397	0.00159274	0.00414779	0.00083308	0.000164168
4780	-213.2448	-166.9019	-46.34298	0.276309	0.0678943	0.0291918	0.0228381	0.0164986	0.173919	0.0525441	0.00291371	0.0102789	0.000517559	6.43265e-05
4790	-223.7114	-168.9937	-54.71778	0.277587	0.144327	0.100012	0.00463799	0.00195109	0.104268	0.0316013	0.00198331	0.0047312	0.000771089	0.000109725
4800	-220.4583	-168.4608	-51.99749	0.0721554	0.0284289	0.0010367	0.00227505	0.00729546	0.266576	0.0249603	0.00191169	0.000227147	0.000560356	0.000113543
4810	-224.2698	-169.1514	-55.1184	0.00239811	0.00913676	0.000180442	0.000968103	0.00186866	0.352869	0.0730775	0.000571593	0.00622785	0.00104664	0.000128947
4820	-216.5544	-165.6658	-50.88863	0.000352785	0.000301224	0.00346864	0.00294481	0.114294	0.322342	0.11918	0.00913593	0.0480842	0.00115856	0.000258661
4830	-217.5778	-169.5133	-48.06456	0.000124568	0.00601054	0.00145517	0.00098943	0.139424	0.24962	0.106425	0.00990666	0.00203711	0.00121737	0.000237328
4840	-211.7513	-165.0345	-46.71678	0.00070894	0.0128935	0.0117161	0.0108529	0.0351347	0.492097	0.122833	0.053055	0.00584118	0.000789032	0.000112519
4850	-212.0765	-168.5628	-43.51366	0.0133726	0.00745296	0.0500913	0.0259488	0.0338422	0.182729	0.0515295	0.00749414	0.00354106	0.00191614	0.000324943
4860	-218.7385	-169.6206	-49.11798	0.0417939	0.00938644	0.0033864	0.0105595	0.00741888	0.0501412	0.0477856	0.00637418	0.0509609	0.00228762	0.000387481
4870	-223.4893	-167.9638	-55.52542	0.0120439	0.00764364	0.000597528	0.0487865	0.0074005	0.463811	0.130481	0.0067124	0.411079	0.00316994	0.000202668
4880	-218.6734	-166.0198	-52.65356	0.00399638	0.00438499	0.0052161	0.0880841	0.0657924	0.252287	0.0734175	0.0684258	0.396711	0.00742152	0.00030129
4890	-222.8318	-165.4389	-57.39288	0.00039415	0.000448529	0.00170711	0.0494555	0.00988515	0.292576	0.0894804	0.00739424	0.00580454	0.0174133	0.000148635
4900	-220.0622	-169.5231	-50.53905	6.67216e-05	0.00463722	0.0021984	0.0226263	0.0117705	0.304454	0.0646681	0.0112599	0.0484821	0.0113948	0.000111238
4910	-216.6465	-170.7331	-45.91346	0.000177233	0.00227376	0.072487	0.0273601	0.100903	0.140756	0.0754598	0.0231967	0.0153834	0.0175553	0.000164144
4920	-216.41	-174.1664	-42.24356	0.0108233	0.00611179	0.0118204	0.0539036	0.0890856	0.0895542	0.0280998	0.00596974	0.0102348	0.0131693	0.000499764
4930	-224.2877	-170.8594	-53.42832	0.00276038	0.08145	0.0113033	0.0088382	0.0520097	0.075315	0.0103447	0.00593448	0.00191873	0.00584938	0.000324284
4940	-214.4989	-171.3533	-43.14553	0.0166391	0.0167449	0.0304004	0.0108073	0.0497691	0.240711	0.0107255	0.0329964	0.022897	0.0034598	0.00112704
4950	-212.9768	-169.382	-43.59472	0.00961606	0.0144153	0.0176154	0.0135949	0.0168004	0.109814	0.00735036	0.00283685	0.00417842	0.00280917	0.000269935
4960	-217.498	-173.3936	-44.10438	0.0762791	0.0743717	0.0216848	0.159964	0.0701973	0.0342777	0.00522695	0.00449927	0.00218956	0.00193758	0.000383173
4970	-213.8144	-173.8195	-39.99484	0.107434	0.0539023	0.0605797	0.0370843	0.0277404	0.0152666	0.00431545	0.00295001	0.00127629	0.0013028	0.000925104
4980	-209.5401	-173.0687	-36.47143	0.0562023	0.014089	0.0141171	0.0160983	0.0136541	0.00739538	0.00461781	0.000881237	0.00137124	0.00364003	0.00204536
