Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
14810	-190.5975	-168.8661	-21.7314	0.00179213	9.73236e-05	0.000187396	0.00526341	0.0439508	0.157649	0.247694	0.556343	0.485579	0.0660962	0.0505937
14820	-197.1061	-166.11	-30.99609	0.00374896	0.000448229	0.00052019	0.0103879	0.0465658	0.0725448	0.262643	0.672051	0.355836	0.0274907	0.0941548
14830	-199.3496	-167.3728	-31.97686	0.00103627	0.00164803	0.00527743	0.0103697	0.0455841	0.177485	0.177974	0.585478	0.143644	0.0583765	0.0686402
14840	-197.1051	-167.6077	-29.49736	7.0101e-05	0.000113386	0.00186934	0.0052488	0.180044	0.143532	0.228792	0.623677	0.400582	0.0813577	0.0306099
14850	-182.3468	-170.1623	-12.18449	0.00671427	0.0184751	0.0136991	0.0180889	0.242943	0.307297	0.285554	0.611525	0.381156	0.193795	0.137142
14860	-187.3768	-164.4384	-22.93838	0.00155371	0.00666749	0.0500768	0.0822579	0.391378	0.137935	0.365998	0.60156	0.364536	0.0709586	0.349868
14870	-196.438	-162.3416	-34.09641	0.0163096	0.0821023	0.0823418	0.167719	0.439718	0.209665	0.471524	0.681654	0.472273	0.403212	0.588892
14880	-193.1958	-165.0538	-28.14206	0.0184562	0.0343363	0.085552	0.119567	0.27546	0.514591	0.27351	1.05816	0.583642	0.570187	0.300354
14890	-206.137	-161.8173	-44.31968	0.0430666	0.100846	0.0137372	0.229101	0.305275	0.671501	0.320768	0.740321	1.17636	0.436077	0.522035
14900	-202.0518	-165.0143	-37.0375	0.0248659	0.0469813	0.0894752	0.208555	0.332807	0.685998	0.323047	0.982535	1.5609	0.818502	0.497609
14910	-196.5833	-161.084	-35.49928	0.0209902	0.0455949	0.0835795	0.356277	0.500919	0.754697	0.341818	0.928453	1.61489	0.733319	0.615479
14920	-200.3337	-159.9105	-40.42322	0.000892075	0.00811057	0.108843	0.255487	0.239783	0.530353	0.401237	0.859977	1.46546	0.538032	0.319264
14930	-204.0585	-161.1419	-42.91659	0.0109928	0.0729481	0.118018	0.170052	0.250674	0.524863	0.220063	0.518143	0.819493	0.174272	0.242064
14940	-206.3756	-165.1809	-41.19476	0.0416844	0.0856664	0.114155	0.1576	0.189974	0.477103	0.129532	0.551534	0.642337	0.179679	0.138002
14950	-200.4137	-165.1642	-35.2495	0.0283508	0.0774026	0.135488	0.0953024	0.312961	0.437054	0.25775	0.563167	0.664364	0.206478	0.0837799
14960	-215.4559	-165.7492	-49.70673	0.000868203	0.0514727	0.0856752	0.0117565	0.364262	0.238971	0.291783	0.445919	0.132181	0.0358457	0.0668098
14970	-201.1712	-163.1309	-38.04032	0.0203297	0.0141078	0.0386491	0.0919831	0.203675	0.0914206	0.211703	0.524127	0.389967	0.130615	0.0797443
14980	-204.4883	-166.5987	-37.88967	0.0264644	0.0366308	0.0602363	0.131323	0.314605	0.213156	0.195676	0.554029	0.306392	0.250629	0.273338
14990	-208.8948	-161.8309	-47.0639	0.00625888	0.0193958	0.0422438	0.210604	0.180379	0.121051	0.214763	0.725711	0.586679	0.053058	0.148539
15000	-208.3315	-163.855	-44.4765	0.0102406	0.0353456	0.191038	0.181836	0.209683	0.20046	0.333679	0.612845	0.589529	0.438912	0.108778
15010	-211.6458	-166.1627	-45.48302	0.0070556	0.0100853	0.00762927	0.10051	0.151835	0.239958	0.295427	0.419108	0.304504	0.167045	0.221232
15020	-208.3644	-165.0714	-43.29297	0.0101793	0.0189589	0.0314046	0.0889279	0.236819	0.183561	0.30703	0.519738	0.348483	0.235542	0.179763
15030	-214.3639	-162.9262	-51.43774	0.00198331	0.00143685	0.00457165	0.0150984	0.267977	0.191267	0.287728	0.403451	0.453882	0.200389	0.261916
15040	-212.3758	-162.5778	-49.79802	0.00700661	0.0264427	0.0362301	0.0770315	0.118053	0.424177	0.204595	0.340735	0.66639	0.251039	0.273273
15050	-212.1537	-162.1278	-50.02591	0.00619757	0.0337791	0.071533	0.0728661	0.104275	0.424359	0.193518	0.44302	0.747176	0.248804	0.149507
15060	-214.868	-161.6087	-53.25922	0.000267321	0.00104587	0.00630232	0.0459445	0.349732	0.406718	0.179453	0.717381	1.16367	0.237894	0.134442
15070	-217.4384	-164.006	-53.43238	0.000136233	0.000432077	0.000999679	0.0157914	0.240775	0.185933	0.261574	0.428084	0.345461	0.0316159	0.0275416
15080	-222.8332	-163.7174	-59.11576	0.000234849	0.00289524	0.000411557	0.00568199	0.183893	0.153765	0.236837	0.443658	0.374761	0.0145876	0.0152472
15090	-216.2149	-166.3509	-49.86406	0.00308818	0.00938727	0.00308242	0.0575863	0.119388	0.176242	0.237266	0.475891	0.342301	0.0502964	0.0959656
15100	-209.4882	-162.6569	-46.83134	0.00355272	0.00576988	0.00935342	0.0147568	0.0471334	0.142281	0.232402	0.454811	0.430637	0.0974649	0.152206
15110	-214.7927	-165.7803	-49.01244	0.0145077	0.0118321	0.0160277	0.060709	0.0597079	0.0516377	0.21747	0.517965	0.46826	0.271409	0.280748
15120	-218.5007	-167.3454	-51.15529	0.0196145	0.0308676	0.0926619	0.115068	0.0850496	0.127717	0.279761	0.691862	0.332061	0.271918	0.831744
15130	-214.1859	-163.8106	-50.37533	0.0196701	0.0679924	0.0589773	0.0995919	0.1505	0.178846	0.384782	0.475127	0.441452	0.806885	0.681255
15140	-213.7257	-161.0272	-52.6985	0.0154822	0.0165988	0.102714	0.123542	0.180881	0.222406	0.42826	0.445724	0.459291	0.248226	0.624841
15150	-215.5722	-164.0148	-51.55738	0.0146061	0.02543	0.0552082	0.147441	0.11536	0.417132	0.281029	0.34197	0.296351	0.14598	0.395525
15160	-212.0584	-159.9897	-52.0687	0.00764793	0.00633595	0.0131379	0.00691685	0.0581032	0.207758	0.276794	0.471317	0.622601	0.404427	0.440222
15170	-222.3898	-168.7746	-53.6152	0.00239804	0.00635981	0.00629812	0.00762428	0.0461752	0.176898	0.219607	0.576589	1.40545	0.664129	0.160016
15180	-217.7165	-163.2308	-54.48571	0.00237458	0.00242278	0.0177131	0.0132008	0.0435189	0.369967	0.279939	0.682161	1.68358	2.03053	0.426557
15190	-219.9581	-162.5566	-57.4015	0.0232499	0.00951102	0.126032	0.069545	0.0813722	0.42008	0.378751	0.457511	2.02003	2.21302	0.47356
15200	-218.6549	-163.5815	-55.07335	0.00284945	0.0434934	0.115044	0.126574	0.18104	0.336883	0.439118	0.49642	2.28524	2.53061	0.497899
15210	-217.75	-162.1941	-55.55584	0.00372228	0.00131096	0.0270027	0.0433139	0.200248	0.409214	0.44289	0.452011	2.46151	1.75222	0.607671
15220	-219.5629	-161.9126	-57.65031	0.00446154	0.000760817	0.00724104	0.0688762	0.124047	0.378777	0.468791	0.45473	2.34854	2.18588	0.445313
15230	-218.9376	-164.8088	-54.12876	0.00792104	0.0301784	0.00811405	0.0257844	0.122419	0.399665	0.385396	0.359042	2.23238	1.65895	0.476554
15240	-221.3109	-167.4435	-53.86742	0.0169571	0.00696221	0.0104832	0.00950626	0.0879924	0.491147	0.329782	0.455217	2.21735	1.99929	0.253171
15250	-216.0255	-162.0134	-54.0121	0.00073524	0.00626789	0.0138686	0.00477943	0.0661456	0.239282	0.234499	0.377461	1.92669	2.00526	0.375273
15260	-208.4036	-160.937	-47.46667	0.0102466	0.0121594	0.0255058	0.0708704	0.13916	0.310389	0.304631	0.434615	2.57818	2.68545	0.803555
15270	-213.3717	-163.7077	-49.66396	0.00707435	0.0277697	0.0300846	0.0187442	0.218461	0.133359	0.364786	0.504964	2.81513	2.65193	1.07701
15280	-205.4689	-163.3862	-42.08277	0.0400858	0.0337303	0.0242672	0.0692143	0.114423	0.325322	0.387505	0.509608	2.7864	1.87342	1.31388
15290	-202.6307	-159.3854	-43.24533	0.0117002	0.0156269	0.0314635	0.0544358	0.151294	0.429664	0.37458	0.510128	2.09794	2.48577	1.20467
15300	-204.5342	-159.4488	-45.08536	0.0146668	0.0124198	0.032999	0.0386843	0.24026	0.333489	0.224243	0.421481	1.11088	2.38773	0.950603
15310	-208.5263	-165.1663	-43.36	0.0652288	0.0729148	0.0552304	0.0600074	0.113373	0.196465	0.24974	0.571379	2.12276	3.39011	1.15662
15320	-206.1607	-165.3834	-40.77732	0.0141498	0.0120978	0.0388786	0.0586655	0.060578	0.104874	0.210161	0.663334	1.15081	2.45848	0.531724
15330	-203.6121	-159.4984	-44.11368	0.00575719	0.0054681	0.00700064	0.0233414	0.0939732	0.107123	0.168544	0.628064	1.80773	1.92688	0.603878
15340	-200.3915	-159.5958	-40.7957	0.00208231	0.00253065	0.00632018	0.0149144	0.0549766	0.144008	0.360931	0.676852	1.58914	1.04618	0.65475
15350	-210.0659	-160.9193	-49.14665	0.000594627	0.000218761	0.00143223	0.00516875	0.0384181	0.201982	0.33949	0.661513	1.409	1.07727	0.596776
15360	-208.0354	-168.0936	-39.94179	0.024764	0.00901644	0.0325011	0.0299236	0.0419673	0.219842	0.561323	0.73479	0.756599	0.465618	1.23401
15370	-199.6887	-160.7767	-38.91196	0.027877	0.03619	0.01363	0.0259111	0.132075	0.187253	0.343253	0.722496	1.05218	0.592187	1.18729
15380	-204.4305	-166.4114	-38.01909	0.000770591	0.0040812	0.0145101	0.0445043	0.195356	0.15953	0.299627	0.900814	0.55047	0.541284	0.884355
15390	-201.3396	-165.2304	-36.10925	0.00153803	0.00124779	0.00487601	0.0281263	0.161358	0.269584	0.20327	0.51411	0.561721	0.814635	0.7842
15400	-204.3068	-161.3919	-42.91488	6.48729e-05	0.0020855	0.00870511	0.0774618	0.321557	0.234819	0.102374	0.451903	0.52332	0.299724	1.01553
15410	-199.6475	-169.8897	-29.75784	0.0106215	0.0079465	0.0162054	0.0153601	0.162359	0.208045	0.185867	0.364161	0.332614	0.255296	0.351156
15420	-196.4888	-170.3421	-26.14661	0.00143171	0.00231357	0.00722119	0.0205078	0.0426692	0.326847	0.273523	0.472747	0.218569	0.107069	0.257101
15430	-181.9102	-169.5285	-12.3817	0.00306504	0.00384752	0.00808769	0.00876976	0.0366866	0.170158	0.13916	0.369692	0.324385	0.0804612	0.0745126
15440	-192.3294	-176.448	-15.88142	0.000585248	0.00805832	0.00700198	0.0254647	0.0138213	0.0325666	0.177421	0.549177	0.323041	0.0772985	0.106162
15450	-206.2153	-171.4437	-34.77162	0.00252883	0.00647442	0.00355628	0.0176045	0.0394705	0.0363274	0.159572	0.407962	0.142361	0.0347624	0.0244216
15460	-191.8317	-167.9768	-23.85486	0.000853426	0.000375075	0.00242639	0.0344754	0.0739481	0.08268	0.108116	0.468162	0.358705	0.0428286	0.0210958
15470	-200.6424	-165.6171	-35.02535	0.000155715	0.00106207	0.00053866	0.00299515	0.363754	0.161631	0.158599	0.438851	0.282261	0.00915975	0.0164193
15480	-208.1468	-175.9506	-32.19611	0.0165761	0.00560299	0.00287377	0.0170721	0.144286	0.0844675	0.123592	0.485273	0.313293	0.0203338	0.00262074
15490	-209.2376	-167.6867	-41.55088	0.00190358	0.00243449	0.000976727	0.00414892	0.0643088	0.128944	0.221537	0.490165	0.193634	0.00262088	0.00197459
15500	-208.6543	-169.2201	-39.43417	5.34982e-05	0.000203318	0.00255577	0.0156828	0.0323262	0.317833	0.177589	0.540801	0.305393	0.131041	0.00599719
15510	-207.6655	-176.3811	-31.28437	0.0003109	0.00131909	0.00190662	0.0154623	0.0776079	0.125368	0.296533	0.790916	0.162341	0.0559982	0.00274685
15520	-212.7123	-167.4268	-45.28545	6.83482e-05	0.000356292	0.00259446	0.00236301	0.055998	0.156255	0.548963	0.639219	0.552825	0.0190881	0.0136747
15530	-205.1759	-162.1612	-43.01473	0.000644164	0.000149312	0.00141401	0.00435258	0.0272128	0.10028	0.412198	0.571584	0.418839	0.0563145	0.0600193
15540	-191.9482	-168.6818	-23.26648	0.000746284	0.000230053	0.00110888	0.014159	0.0553121	0.122283	0.176241	0.433177	0.174914	0.0985811	0.11971
15550	-204.7795	-169.9169	-34.86259	0.000317478	0.00769177	0.0130029	0.0256729	0.0933573	0.0363573	0.139883	0.600577	0.216552	0.033545	0.0884034
15560	-214.7149	-165.0248	-49.69014	0.000438719	0.000361548	0.00702187	0.0523026	0.140948	0.168673	0.139716	0.885393	0.347487	0.0777263	0.0304834
15570	-210.6758	-164.278	-46.39786	0.00138121	0.000799918	0.00245378	0.0318089	0.246131	0.142731	0.247033	0.774989	0.275488	0.0382762	0.0295769
15580	-213.6737	-166.0762	-47.59749	0.00168282	0.00329419	0.0130844	0.0113765	0.129333	0.210616	0.538853	0.632955	0.269859	0.0609138	0.00754983
15590	-213.6033	-164.7195	-48.88373	0.00637225	0.000826497	0.000961019	0.00321854	0.0809758	0.0837912	0.564037	0.647062	0.189661	0.00370929	0.00375659
15600	-211.651	-168.6074	-43.04357	0.0138434	0.00815826	0.00457026	0.0212778	0.0449591	0.0642219	0.41403	0.701364	0.201833	0.0286676	0.00801547
15610	-219.4632	-168.567	-50.89621	0.00750595	0.00205026	0.00847083	0.0263081	0.0203614	0.103579	0.0981386	0.460836	0.226918	0.0535968	0.0057319
15620	-211.274	-166.7808	-44.49322	0.00521215	0.00281271	0.00160224	0.0139069	0.0570942	0.127499	0.338553	0.850567	0.14526	0.0509441	0.0219142
15630	-212.2127	-165.3435	-46.86919	0.000357458	0.000466358	0.000592246	0.0110942	0.13599	0.0738246	0.611707	0.505098	0.263305	0.0702942	0.0210888
15640	-210.8198	-165.4277	-45.39209	0.00150136	0.00449911	0.0055704	0.0409461	0.297533	0.159224	0.559156	0.653719	0.222963	0.0263331	0.00445566
15650	-214.0275	-166.2071	-47.82037	0.00684709	0.0012656	0.0282883	0.00792406	0.284805	0.154788	0.532618	0.564146	0.211292	0.0617836	0.0166928
15660	-215.0611	-170.6258	-44.4353	0.00108024	0.000739778	0.0012767	0.0697749	0.198543	0.352682	0.345896	0.548581	0.316504	0.0174942	0.00352658
15670	-213.7178	-165.7742	-47.94361	0.00102355	0.00297119	0.0591937	0.0156052	0.222156	0.597719	0.375436	0.607787	0.175028	0.0710232	0.0809862
15680	-210.4125	-165.3088	-45.10364	0.0123638	0.00465691	0.0116665	0.0579036	0.319108	0.533358	0.444428	0.649318	0.303192	0.153006	0.239238
15690	-205.5287	-161.8869	-43.64178	9.82996e-05	0.000373202	0.0604445	0.141686	0.607741	0.483179	0.350951	0.494532	0.31986	0.0268594	0.057856
15700	-202.7847	-168.4596	-34.32515	0.00257102	0.020159	0.0191071	0.125885	0.529404	0.195209	0.314195	0.492825	0.414053	0.171732	0.0391301
15710	-209.1726	-167.4604	-41.71216	9.67296e-05	0.000776931	0.00205587	0.00807352	0.456896	0.202009	0.270296	0.512863	0.179167	0.0585351	0.0610394
15720	-194.2978	-166.0107	-28.2871	0.000666999	0.00355569	0.00454312	0.0378661	0.369798	0.23091	0.286833	0.777184	0.300696	0.00770773	0.372866
15730	-180.9117	-163.7501	-17.16163	0.00262139	0.00648975	0.00819958	0.0322989	0.638625	0.182662	0.288923	0.649087	0.411553	0.149991	0.18528
15740	-186.2335	-166.7298	-19.50362	0.00373812	0.00629049	0.0111331	0.0965349	0.518706	0.186252	0.231359	0.544121	0.184324	0.140965	0.179051
15750	-185.5932	-170.4332	-15.15998	0.015409	0.0402301	0.146383	0.136152	0.241645	0.224168	0.20613	0.549059	0.39368	0.05415	0.0346584
15760	-178.1765	-165.3512	-12.82534	0.00127236	0.0142047	0.0291872	0.0734369	0.298952	0.157494	0.24515	0.741973	0.394157	0.0932413	0.223475
15770	-176.901	-168.764	-8.137026	0.00324098	0.00368153	0.0237713	0.0503016	0.166804	0.104172	0.221563	0.568484	0.485149	0.162064	0.0983212
15780	-199.8783	-164.7762	-35.10211	0.0013389	0.000523862	0.0010754	0.00168409	0.175424	0.0685564	0.16914	0.634356	0.396112	0.0701389	0.102003
15790	-198.7066	-165.13	-33.57663	0.00129856	0.00375144	0.000358018	0.00823925	0.189456	0.203434	0.187845	0.925206	0.323034	0.0189489	0.190151
15800	-186.0848	-167.1472	-18.93759	0.00474018	0.00812205	0.00614305	0.0985395	0.304769	0.162247	0.321581	0.591835	0.307552	0.05059	0.159053
15810	-201.1539	-165.2161	-35.93776	0.014425	0.0306421	0.012975	0.0200138	0.148983	0.114662	0.416888	0.761162	0.536241	0.0855275	0.290371
15820	-198.1489	-160.888	-37.26092	0.00654207	0.0119728	0.0653831	0.212233	0.206947	0.17454	0.56465	0.943993	0.84143	0.290199	0.323602
15830	-205.2658	-167.9721	-37.2937	0.00168969	0.0280317	0.0109555	0.0254099	0.214389	0.290828	0.434333	1.10079	0.846604	0.0743896	0.535016
15840	-194.321	-163.3891	-30.93186	0.00271058	0.00829296	0.0306231	0.0551783	0.104423	0.292178	0.415236	0.735531	0.511143	0.295548	0.4531
15850	-193.8662	-163.9432	-29.92296	0.00392087	0.00405199	0.0188904	0.0411387	0.095483	0.249059	0.445195	0.827611	0.702447	0.316915	0.375816
15860	-200.1992	-161.499	-38.70022	0.00730925	0.00432877	0.00314401	0.0177813	0.15573	0.396619	0.351565	0.638222	0.532277	0.218912	0.370001
15870	-199.4076	-161.2836	-38.12404	0.00294679	0.00143554	0.00667637	0.0219666	0.098145	0.416129	0.659256	0.845099	0.911864	0.657837	0.686598
15880	-199.4677	-163.8719	-35.59575	0.000149845	0.000258869	0.000461076	0.00626253	0.0339964	0.327526	0.46939	0.691088	0.450746	0.176343	0.402234
15890	-189.7863	-170.2263	-19.55999	0.0094296	0.00508507	0.00995625	0.0539112	0.0710564	0.138002	0.272848	0.665687	0.405494	0.156235	0.212984
15900	-197.2171	-164.9582	-32.25883	0.00545878	0.00787095	0.00604217	0.00927564	0.117742	0.347046	0.241526	1.35976	0.799098	0.504797	0.769157
15910	-197.8262	-162.0883	-35.73791	0.000472031	0.000146272	0.000532755	0.00540686	0.0710516	0.493986	0.450819	1.61512	0.854569	1.10781	0.636275
15920	-202.1234	-160.8498	-41.2736	0.000425685	0.00181603	0.0114788	0.0198383	0.0398066	0.471173	0.300941	1.52357	1.17871	0.138567	0.577935
15930	-200.5341	-160.5511	-39.98306	0.000330746	0.000254096	0.000315208	0.0225777	0.123019	0.396925	0.376824	1.63168	1.34059	0.289176	0.671939
15940	-205.0289	-163.4384	-41.59044	0.00105992	0.000393507	0.000337887	0.00640587	0.132468	0.422638	0.436403	1.73053	0.874723	0.123036	0.739198
15950	-196.6891	-162.1344	-34.55477	7.26543e-05	0.000146556	0.000255208	0.00340599	0.0694321	0.192266	0.350634	1.39114	0.97339	0.0963348	0.563601
15960	-194.8979	-163.8864	-31.01144	0.00755528	0.00356034	0.00711495	0.00507672	0.050686	0.0990704	0.378917	0.869318	0.585966	0.354657	0.32544
15970	-208.4492	-167.4461	-41.00314	0.00267095	0.00466384	0.000872162	0.00454461	0.0289014	0.119727	0.559069	0.719293	0.69205	0.623097	0.621439
15980	-200.4245	-162.6172	-37.80725	0.00920937	0.00630169	0.00154975	0.00175207	0.0302435	0.161259	0.47471	0.753524	1.1242	0.274508	0.486015
15990	-197.1857	-157.879	-39.30675	0.000272672	0.000942904	0.00100964	0.00380712	0.0323086	0.265488	0.601744	0.854595	1.31883	0.559771	0.566182
16000	-205.1407	-162.1547	-42.98597	0.000191402	0.000672068	0.0013865	0.00683195	0.0700016	0.381792	0.622084	0.684121	0.93891	0.317481	0.543488
16010	-204.65	-161.0669	-43.58309	0.000545299	0.000632299	0.00186429	0.0184962	0.154992	0.335093	0.743399	0.881278	1.71537	0.571892	0.508549
16020	-200.4832	-159.096	-41.38723	0.00136199	0.000937458	0.00459061	0.0687035	0.278499	0.595362	1.07583	0.918216	1.92201	0.689307	0.659005
16030	-202.0524	-158.3496	-43.70277	0.00084385	0.00158013	0.00112076	0.00179246	0.255057	0.409973	1.06675	1.03148	1.98833	0.523861	0.545966
16040	-201.3555	-159.2678	-42.08769	0.000106617	9.03704e-05	0.00190854	0.00852832	0.318402	0.387632	1.15088	1.18123	1.79757	0.346245	0.857734
16050	-197.663	-159.5789	-38.08419	0.00244275	0.0066065	0.00388438	0.0512958	0.0984542	0.279504	1.13623	1.20527	1.63833	0.203081	0.749632
16060	-199.3797	-160.3381	-39.04161	0.00253175	0.00381572	0.00948623	0.00321669	0.0312759	0.353626	0.942594	1.55624	1.15971	0.117733	0.674686
16070	-197.431	-161.2115	-36.21953	0.000145768	0.000349942	0.000435432	0.00259761	0.115255	0.299019	0.758119	1.15681	0.708136	0.17612	0.394337
16080	-199.8084	-159.8407	-39.96769	0.00854662	0.00404823	0.00237909	0.0057271	0.0566265	0.294205	0.955865	1.41582	0.970674	0.410706	0.561347
16090	-205.0179	-165.484	-39.53391	0.00611369	0.00560357	0.00355351	0.0242894	0.0520386	0.264111	0.786525	1.30309	1.06887	0.703682	0.461811
16100	-198.7713	-159.2654	-39.50595	0.00366645	0.000886088	0.00104998	0.00294667	0.0265465	0.276285	0.889478	1.34983	0.888569	0.322399	0.611167
16110	-202.5296	-161.0924	-41.43717	0.00180875	0.000631688	0.00043298	0.00428965	0.0316458	0.277397	0.855201	1.38011	0.586096	0.377875	0.50651
16120	-203.5707	-160.3228	-43.24787	0.000175935	0.000100439	0.00406053	0.00236906	0.0251849	0.124399	1.05137	1.24258	0.840225	0.0898586	1.07625
16130	-203.4743	-157.3646	-46.10965	5.84839e-05	6.08327e-05	5.00892e-06	3.97153e-05	0.0231339	0.3024	1.06256	1.17772	1.48496	0.285588	1.11913
16140	-202.6822	-159.2005	-43.48166	0.000330459	0.000123889	0.000202501	0.00147648	0.0441699	0.44805	1.01446	1.15535	1.90604	0.298502	0.944325
16150	-196.4571	-158.9522	-37.50488	0.000368543	0.00123149	0.00529906	0.00655204	0.0286589	0.42184	0.708467	1.10428	1.12609	0.533903	0.759691
16160	-201.2075	-162.3843	-38.82319	0.000209647	0.000820919	0.00355354	0.00233127	0.0151675	0.180966	0.434694	1.03781	0.503173	0.554288	0.351
16170	-211.0844	-169.8751	-41.20927	0.00134742	0.00105057	0.00278683	0.00428471	0.0063395	0.0622648	0.37359	0.71291	0.697139	0.24665	0.185487
16180	-207.2256	-163.2818	-43.9438	0.000145258	0.000482571	9.89003e-05	0.000210755	0.0215106	0.0306774	0.13672	0.67173	0.475268	0.00480157	0.447722
16190	-206.7385	-167.9235	-38.81494	0.000170119	5.28579e-05	9.13836e-05	0.00072803	0.00734035	0.0676154	0.0854981	0.670506	0.25871	0.0240248	0.235863
16200	-204.0083	-170.6531	-33.3552	0.000503818	0.00295328	0.00619979	0.0122202	0.0441547	0.123833	0.0993068	0.427458	0.740265	0.438507	0.407719
16210	-200.1749	-164.0178	-36.15706	0.000557432	0.000792809	0.00258463	0.00859441	0.030955	0.0279374	0.120016	0.424562	0.624529	0.138461	0.511758
16220	-204.2938	-159.9156	-44.3782	9.07124e-05	0.000209036	0.000625466	0.00492181	0.016011	0.0495979	0.259101	0.932196	0.441536	0.224034	1.19367
16230	-201.5836	-158.7434	-42.84014	0.000197999	0.000216317	0.00187806	0.00140888	0.052703	0.127094	0.434182	0.892527	0.48512	0.876946	1.25499
16240	-200.1522	-158.8163	-41.3359	0.000689347	0.0022343	0.00104716	0.00785663	0.0341421	0.112395	0.327216	1.13403	0.906138	0.633605	1.39166
16250	-205.4117	-164.2104	-41.20132	0.000292886	0.00070246	0.00304757	0.00707769	0.0396706	0.0438645	0.204533	1.09126	1.26784	1.14938	1.60012
16260	-207.6322	-160.3158	-47.31643	0.00137475	0.000390909	0.00251344	0.0106536	0.017093	0.0783465	0.159857	0.905425	1.4941	0.914388	1.32359
16270	-206.3622	-165.6165	-40.74575	0.00376937	0.0018629	0.00327688	0.00683717	0.00280203	0.0523453	0.0832871	0.83026	1.39478	0.648123	1.36384
16280	-204.268	-159.8842	-44.38385	0.00137982	0.000938214	8.93304e-05	0.00102682	0.0064109	0.0269451	0.26048	1.25211	1.73036	1.17647	1.24679
16290	-206.8878	-161.5538	-45.33405	0.00160968	0.000483361	0.0168551	0.00381294	0.0181336	0.0186157	0.168185	1.16843	1.81349	0.659496	0.951244
16300	-213.0189	-165.5778	-47.4411	0.00167967	0.00444882	0.00216714	0.00229163	0.00485014	0.0321723	0.0894918	0.967916	1.08522	0.320033	0.905321
16310	-202.2541	-163.6871	-38.56699	0.00293415	0.00203624	0.00179755	0.00460263	0.00476661	0.0391322	0.105058	0.506218	0.899026	0.412352	0.624773
16320	-207.8277	-163.2971	-44.53058	0.000959668	0.00382248	0.00206906	0.0109835	0.0141075	0.0302993	0.230882	0.655281	1.309	0.940556	0.568322
16330	-211.3747	-165.7242	-45.65048	0.00332484	6.86418e-05	0.000154673	0.00133183	0.019359	0.0229705	0.0488713	0.512711	0.351543	0.166783	0.663783
16340	-212.5411	-163.8663	-48.67484	0.000330789	0.000235166	0.000639712	0.000231537	0.0261591	0.0226766	0.0835081	0.636799	0.294501	0.314349	0.961402
16350	-203.4029	-160.2584	-43.14454	0.00165972	0.00116199	0.00236427	0.00333629	0.00834914	0.0378053	0.359043	0.675003	0.556512	0.485481	1.15217
16360	-202.6324	-164.3177	-38.31473	0.000619692	0.000821153	0.00524268	0.00288032	0.00683424	0.0445902	0.206608	0.651491	0.600768	0.771101	0.890436
16370	-206.4137	-162.6806	-43.73306	0.000659807	0.00049268	0.00065701	0.00395522	0.0125069	0.0876398	0.093539	0.760545	0.275024	0.753804	0.905035
16380	-198.3299	-164.6753	-33.65458	0.000283442	0.000844463	0.00168985	0.0251712	0.0804402	0.044544	0.271633	0.681541	0.455939	0.509945	0.646476
16390	-199.3307	-163.2145	-36.11621	0.00222133	0.00255748	0.00120854	0.00328217	0.0221355	0.0426369	0.255784	0.777163	0.852039	0.326085	0.842836
16400	-201.9071	-162.4582	-39.4489	0.000892505	0.0034236	0.001307	0.00511786	0.0285845	0.385725	0.147474	0.786191	0.896452	0.240673	0.886647
16410	-196.3313	-165.8953	-30.436	0.00492259	0.00217363	0.00924828	0.0175666	0.0328869	0.105929	0.227507	1.09837	0.562194	0.58619	0.87028
16420	-199.8154	-162.7352	-37.08024	0.0106871	0.00323996	0.00915272	0.00959332	0.0520305	0.218346	0.35097	0.799623	1.14852	0.579255	1.0955
16430	-197.9988	-158.8891	-39.10966	0.00210022	0.0043494	0.0122712	0.0445786	0.0758164	0.285604	0.356725	0.898332	1.2445	0.563724	0.977392
16440	-196.0791	-157.4475	-38.63159	0.00303289	0.00166247	0.00178664	0.00903908	0.170891	0.167415	0.504079	1.08788	1.36204	0.438658	1.07387
16450	-193.5444	-159.6414	-33.90305	0.000235499	0.000171545	0.00474327	0.0400014	0.137871	0.375057	0.641199	1.29352	0.829922	0.239135	1.32379
16460	-202.3582	-167.1205	-35.23766	0.0186217	0.0259886	0.00956091	0.0207731	0.11971	0.171912	0.518408	0.936463	0.580571	0.224346	1.14268
16470	-196.9131	-163.4134	-33.49965	0.0049988	0.0304987	0.0530041	0.0459581	0.120527	0.172079	0.469828	0.827932	0.830578	0.471266	1.41235
16480	-199.4069	-162.171	-37.23586	0.00341097	0.0103891	0.0507535	0.0289945	0.144601	0.278305	0.28433	0.714398	0.621812	0.265304	1.49794
16490	-195.4861	-163.5731	-31.91303	0.0216051	0.0479818	0.044553	0.129477	0.067224	0.149736	0.272715	0.826873	0.58766	0.284743	1.16039
16500	-203.9249	-164.4309	-39.494	0.00257002	0.0114516	0.00510769	0.0221903	0.0500224	0.205189	0.120108	0.735502	0.437533	0.30639	1.03658
16510	-205.547	-161.5045	-44.04249	0.00782028	0.00996365	0.00870312	0.00513476	0.0410417	0.0728393	0.21502	0.549352	0.889386	0.220535	0.841062
