Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction_sd	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation_sd
12420	-215.1123	-165.2218	-49.89053	0.697091	0.0115159	0.000653964	0.000915535	0.000467763	0.00155905	0.00524884	0.00387105	0.000504681	7.80255e-05	0.000101182	1.52634	-0.360839	-4.46402	-7.33246	-6.996	-7.66755	-6.46368	-5.24975	-5.55423	-7.59158	-9.45848	-9.19859	-5.08747	-5.78091	-5.35813	-4.20104	-1.70282	-2.03316	-2.43968	-0.942746	-1.1738	-5.06024	-3.57932	0.00617364	0.00308592	0.00470969	0.01498	0.182169	0.130921	0.0871884	0.389557	0.30919	0.00634405	0.0278945	1.386525
12430	-216.0208	-169.8411	-46.17968	0.733046	0.0118975	0.000117003	0.00219487	0.00061139	0.00502559	0.00450425	0.00136756	0.000142735	2.73234e-05	1.33039e-05	2.337383	-0.310546	-4.43142	-9.05331	-6.12163	-7.39978	-5.29321	-5.40273	-6.59473	-8.85452	-10.5078	-11.2275	-5.25369	-4.26788	-4.18302	-3.51939	-1.8746	-1.90449	-2.04755	-0.929354	-1.83478	-2.05133	-3.1246	0.00522818	0.0140114	0.0152524	0.0296176	0.153416	0.148899	0.129051	0.394809	0.159649	0.128564	0.0439546	1.125453
12440	-217.6167	-169.8555	-47.76115	0.815927	0.00107058	0.000211419	0.00158197	0.000420738	0.0025289	0.00706275	0.00075324	0.000378504	0.00022089	1.5836e-05	2.778692	-0.20343	-6.83956	-8.46167	-6.44908	-7.7735	-5.97997	-4.95292	-7.19113	-7.87928	-8.41785	-11.0532	-3.54189	-4.43879	-3.95233	-3.73158	-1.9761	-1.62192	-1.91401	-0.847063	-1.16826	-3.13729	-3.13255	0.0289585	0.0118102	0.0192098	0.0239548	0.138609	0.197519	0.147488	0.428672	0.310909	0.0434001	0.0436064	1.069335
12450	-219.857	-171.1872	-48.66983	1.08681	0.00114323	0.000328356	0.00402226	0.0023858	0.0230278	0.00716517	0.00134212	0.00119514	3.56268e-05	3.38554e-05	3.557527	0.0832499	-6.7739	-8.02141	-5.51591	-6.03822	-3.77105	-4.93852	-6.6135	-6.7295	-10.2424	-10.2934	-3.43886	-3.40453	-3.01615	-3.11711	-1.05227	-1.6412	-1.76105	-0.969199	-1.18289	-1.76427	-2.81171	0.0321012	0.0332223	0.0489894	0.0442849	0.349144	0.193748	0.171865	0.379387	0.306392	0.171312	0.0601024	1.123192
12460	-223.9905	-166.784	-57.20653	1.28515	0.00230753	0.000303792	0.00111647	0.00188226	0.0172238	0.00227897	0.0145639	0.00494406	2.10792e-05	0.000936031	3.138872	0.250875	-6.07158	-8.09917	-6.79758	-6.27528	-4.06146	-6.08403	-4.22921	-5.30957	-10.7672	-6.97386	-4.36892	-3.43059	-4.38821	-2.92565	-0.268849	-2.8593	-2.08999	-0.938836	-2.50346	-4.79684	-4.70271	0.0126649	0.0323679	0.012423	0.0536301	0.764259	0.0573089	0.123688	0.391083	0.0818014	0.00825576	0.00907065	1.137571
12470	-219.5693	-164.338	-55.2313	0.942623	0.00224036	0.000570381	0.00380717	0.000759829	0.000911025	0.0107596	0.02376	0.00232331	0.000104236	7.07443e-05	2.590947	-0.059089	-6.10112	-7.46921	-5.57087	-7.18242	-7.00094	-4.53196	-3.73975	-6.06476	-9.16885	-9.55644	-7.45709	-4.32209	-5.38072	-3.09283	-0.616987	-2.33894	-3.10324	-1.01704	-1.39112	-2.90263	-4.49932	0.000577331	0.0132722	0.0046045	0.0453732	0.539567	0.0964295	0.0449036	0.361664	0.248797	0.0548789	0.0111166	1.388886
12480	-217.1319	-169.2861	-47.84577	0.972109	0.00662459	0.000973354	0.00342033	0.0026076	0.0011321	0.00145794	0.022151	0.000308455	7.24164e-05	7.7189e-05	2.357297	-0.0282871	-5.01697	-6.93476	-5.67802	-5.94932	-6.78368	-6.53073	-3.80987	-8.08393	-9.53308	-9.46925	-2.9521	-2.51962	-2.074	-1.48415	-1.51967	-3.47082	-3.00389	-0.952136	-2.26828	-3.48878	-3.45795	0.0522302	0.0804899	0.125683	0.226695	0.218784	0.0310916	0.0495936	0.385916	0.10349	0.030538	0.0314942	0.9288696
12490	-213.0932	-167.9147	-45.17849	0.849025	0.0133035	0.000342136	0.00154866	0.00167967	0.000980708	0.000459642	0.000897701	0.000315147	4.21275e-05	9.26798e-05	1.683003	-0.163666	-4.31973	-7.9803	-6.47037	-6.38916	-6.92724	-7.68506	-7.01567	-8.06247	-10.0748	-9.28636	-3.38392	-3.49641	-3.12541	-1.7916	-1.197	-2.8794	-3.06411	-1.39423	-1.70442	-2.87055	-3.78318	0.0339142	0.0303061	0.043919	0.166693	0.302098	0.0561686	0.0466955	0.248025	0.181879	0.0566679	0.0227501	1.275629
12500	-221.0855	-168.6692	-52.41627	0.60729	0.00535196	0.00334791	0.00110662	0.000613858	0.000451404	0.000703512	0.000601698	0.00141564	5.12301e-05	9.13548e-05	3.52676	-0.498748	-5.23029	-5.69942	-6.80644	-7.39575	-7.70315	-7.25943	-7.41575	-6.56017	-9.87918	-9.30076	-3.56225	-4.26435	-3.01514	-2.36571	-1.34973	-3.4787	-3.61769	-1.54695	-1.57237	-4.46925	-4.41572	0.0283749	0.0140609	0.0490389	0.0938828	0.25931	0.0308474	0.0268447	0.212895	0.207553	0.0114559	0.0120859	1.640833
12510	-214.0624	-165.5198	-48.54256	0.646879	0.00603005	0.0123124	0.00539986	0.00110629	0.00030067	0.000565005	0.000347577	0.000146489	0.000411214	9.1185e-05	1.858474	-0.435595	-5.111	-4.39715	-5.22138	-6.80674	-8.1095	-7.47868	-7.96453	-8.82856	-7.7964	-9.30262	-5.23567	-4.17708	-3.50602	-2.64407	-1.10209	-4.01145	-2.88912	-1.26336	-1.63466	-4.19355	-4.49741	0.00532325	0.0153433	0.0300162	0.0710713	0.332176	0.0181072	0.0556253	0.282702	0.195018	0.0150926	0.0111378	1.162456
12520	-221.4062	-166.777	-54.62921	0.804876	0.00274311	0.00869321	0.00414703	0.000407616	0.000196956	0.000679864	7.34498e-05	3.23603e-05	9.24732e-05	7.99322e-05	3.402448	-0.217067	-5.89866	-4.74521	-5.48536	-7.80518	-8.53253	-7.29362	-9.51891	-10.3386	-9.28859	-9.43433	-5.44592	-5.16708	-4.461	-4.20413	-0.871185	-3.52337	-3.63336	-0.777995	-2.01164	-3.00457	-4.56967	0.00431385	0.00570122	0.0115508	0.0149337	0.418456	0.0295	0.0264272	0.459326	0.13377	0.0495602	0.0103613	1.620054
12530	-214.1708	-167.42	-46.75081	0.931133	0.00434033	0.00603163	0.00427597	0.000818512	4.08222e-05	0.000107765	0.00112348	0.000267782	0.000167244	5.15292e-05	1.768429	-0.0713528	-5.43981	-5.11074	-5.45474	-7.10802	-10.1063	-9.13556	-6.79133	-8.22534	-8.69606	-9.87336	-2.91029	-3.54818	-2.64963	-2.07312	-0.966078	-2.63034	-2.66176	-1.21722	-2.0564	-3.82199	-3.62305	0.0544598	0.0287771	0.0706776	0.125792	0.380573	0.0720536	0.069825	0.296053	0.127913	0.0218842	0.0267011	1.082178
12540	-218.4029	-165.3344	-53.06845	0.82379	0.00154476	0.0040293	0.00883664	0.000802544	6.38135e-05	7.75426e-05	0.000625467	8.92901e-05	0.00029995	1.84303e-05	3.685861	-0.19384	-6.47289	-5.51416	-4.72885	-7.12772	-9.65955	-9.46468	-7.37701	-9.32362	-8.11189	-10.9015	-5.29933	-4.1156	-3.83474	-2.13429	-1.30701	-2.27105	-3.04308	-1.01363	-0.921758	-3.51255	-4.51023	0.00499496	0.0163162	0.0216069	0.118329	0.270627	0.103204	0.0476879	0.362901	0.397819	0.0298209	0.010996	1.263078
12550	-220.3416	-165.9186	-54.423	1.02962	0.00900109	0.00506801	0.00592437	0.000706215	1.75362e-05	3.1002e-05	4.19207e-05	0.000882557	0.00109754	4.22917e-06	2.641689	0.0291934	-4.71041	-5.28481	-5.12868	-7.25559	-10.9512	-10.3815	-10.0797	-7.03269	-6.81468	-12.3735	-7.71764	-6.72637	-4.3911	-1.9727	-1.10118	-1.81707	-2.84158	-0.771554	-1.73033	-4.33758	-4.51568	0.00044491	0.00119888	0.012387	0.139081	0.332479	0.162502	0.0583334	0.462294	0.177226	0.0130681	0.0109362	1.828266
12560	-213.2795	-169.1738	-44.10567	0.894971	0.0273627	0.0050335	0.0318591	0.000464569	0.000153146	2.96715e-05	6.87212e-05	0.00352284	0.000925953	0.000254639	2.186398	-0.110964	-3.59857	-5.29164	-3.44643	-7.6744	-8.78412	-10.4253	-9.58545	-5.64849	-6.98469	-8.27566	-4.3165	-4.29241	-3.00258	-2.06484	-1.42744	-2.12896	-1.88269	-1.10538	-2.15075	-2.64254	-3.47385	0.0133465	0.013672	0.0496586	0.126839	0.239922	0.118961	0.152179	0.331084	0.116396	0.0711805	0.0309974	0.8475286
12570	-214.6326	-169.9579	-44.67474	0.898022	0.0111838	0.0106505	0.0260003	0.000562439	0.000508869	0.000141451	0.000128546	0.000931354	0.00402391	2.24376e-05	2.09972	-0.107561	-4.49329	-4.54215	-3.64965	-7.48323	-7.58332	-8.86356	-8.95922	-6.97887	-5.5155	-10.7048	-3.61644	-3.51476	-3.31042	-2.77463	-1.75741	-1.67115	-1.75579	-1.0299	-1.25471	-2.37405	-3.28353	0.0268783	0.029755	0.0365008	0.0623727	0.172491	0.188031	0.172771	0.357041	0.285157	0.0931033	0.0374956	0.984927
12580	-210.7055	-166.179	-44.5265	0.437366	0.0817841	0.0722207	0.00988188	0.000219635	0.000180502	6.04675e-05	3.98298e-05	0.000163697	4.53713e-05	4.00441e-05	1.931601	-0.826986	-2.50367	-2.62803	-4.61705	-8.42354	-8.61977	-9.7134	-10.1309	-8.71749	-10.0006	-10.1255	-4.73686	-3.86917	-4.53468	-4.02305	-2.20124	-2.96918	-2.04402	-0.980522	-1.49711	-3.79269	-3.8945	0.00876611	0.0208757	0.0107303	0.0178983	0.110666	0.0513456	0.129507	0.375115	0.223775	0.0225348	0.0203536	0.8550677
12590	-219.0412	-168.8137	-50.22753	0.29587	0.114454	0.0365954	0.00955243	0.000152677	7.79321e-05	1.1004e-06	4.17533e-06	0.000573859	1.66513e-05	2.96826e-06	3.418767	-1.21783	-2.16758	-3.30783	-4.65096	-8.78719	-9.45967	-13.7198	-12.3863	-7.46313	-11.003	-12.7275	-4.6743	-4.29036	-3.68919	-3.0713	-2.08883	-3.27683	-3.12239	-1.11047	-2.08903	-3.68411	-3.45709	0.00933202	0.0137	0.0249923	0.0463609	0.123832	0.0377477	0.0440519	0.329403	0.123807	0.0251195	0.0315212	1.151899
12600	-224.785	-171.1856	-53.59942	0.256575	0.341769	0.142373	0.00809604	9.88161e-05	3.54519e-05	1.30704e-06	2.76112e-05	0.000151996	0.000134937	1.19291e-06	2.89306	-1.36034	-1.07362	-1.9493	-4.81638	-9.22225	-10.2473	-13.5477	-10.4973	-8.79166	-8.9107	-13.6391	-5.37985	-4.5039	-3.65551	-5.23147	-1.9041	-2.34487	-1.60483	-0.708447	-1.11749	-3.88682	-4.1161	0.00460849	0.0110658	0.0258482	0.00534566	0.148956	0.0958598	0.200924	0.492408	0.327101	0.0205105	0.016308	1.275306
12610	-218.4372	-165.5743	-52.86296	0.307509	0.149753	0.157786	0.0119082	9.46062e-05	0.000251804	3.56281e-06	9.77133e-05	0.000171631	0.00101837	1.19878e-05	3.15821	-1.17925	-1.89877	-1.84651	-4.43053	-9.26579	-8.28686	-12.545	-9.23347	-8.67017	-6.88955	-11.3316	-5.88501	-5.91224	-3.89927	-3.45477	-1.76006	-3.21015	-2.9021	-0.872288	-1.55192	-3.2793	-4.46908	0.00278081	0.00270611	0.0202566	0.0315946	0.172035	0.0403507	0.0549077	0.417994	0.21184	0.0376545	0.0114578	1.095888
12620	-221.3661	-167.5875	-53.77855	0.175378	0.341967	0.0422521	0.00853893	6.43898e-05	0.000294435	9.45879e-07	3.21646e-05	0.000427115	0.00197043	0.000672762	3.336978	-1.74081	-1.07304	-3.1641	-4.76312	-9.65055	-8.13045	-13.8712	-10.3446	-7.75846	-6.2295	-7.30412	-4.65267	-3.44832	-5.29128	-2.84204	-2.32076	-2.2916	-3.02327	-1.14317	-1.51025	-3.60462	-3.75951	0.00953613	0.031799	0.00503529	0.0583064	0.0981992	0.101104	0.0486417	0.318808	0.220854	0.0271978	0.0232951	1.539836
12630	-221.569	-168.6856	-52.88341	0.056658	0.236651	0.143279	0.00896194	0.00043974	0.000228304	3.07212e-06	1.97793e-05	0.000255257	0.000551575	0.000570946	1.552616	-2.87072	-1.44117	-1.94296	-4.71477	-7.72933	-8.38483	-12.6931	-10.8309	-8.27324	-7.50273	-7.46822	-6.28171	-7.81079	-5.56842	-3.70319	-2.55473	-2.91216	-3.0666	-1.08602	-1.35948	-2.02809	-3.26354	0.0018702	0.000405337	0.00381651	0.0246447	0.077713	0.0543583	0.0465794	0.337557	0.256794	0.131587	0.0382526	2.328723
12640	-220.2694	-169.3872	-50.88221	0.0519409	0.288689	0.239479	0.00722197	0.0016786	0.000195711	4.97116e-06	3.30183e-06	1.9142e-05	3.63799e-05	4.75744e-05	2.382525	-2.95765	-1.2424	-1.42929	-4.93063	-6.3898	-8.53887	-12.2119	-12.621	-10.8636	-10.2215	-9.95322	-7.57057	-4.70451	-3.077	-3.75494	-2.24855	-4.08792	-2.28599	-1.03895	-1.78188	-2.56486	-3.77508	0.0005154	0.00905435	0.0460974	0.0234018	0.105552	0.0167741	0.101673	0.353826	0.168321	0.0769299	0.0229353	1.118415
12650	-223.3302	-166.4006	-56.92955	0.0411366	0.506304	0.306382	0.0127497	0.000816425	0.000135088	3.5524e-07	4.36794e-06	4.63381e-06	0.00135839	2.8708e-05	2.199538	-3.19086	-0.680618	-1.18292	-4.36224	-7.11058	-8.90959	-14.8505	-12.3412	-12.2821	-6.60145	-10.4583	-5.7608	-5.40943	-3.11704	-2.42036	-1.17422	-3.26915	-2.69371	-0.705393	-1.45784	-3.1317	-4.15752	0.00314859	0.0044742	0.0442881	0.0888893	0.309058	0.0380388	0.0676295	0.493914	0.232739	0.0436435	0.0156463	1.667552
12660	-223.0651	-168.3885	-54.67669	0.0369377	0.452922	0.140898	0.0296538	0.00241304	9.07237e-05	1.95995e-06	4.97136e-05	1.99884e-06	0.00016749	1.81709e-06	2.04489	-3.29852	-0.792034	-1.95972	-3.51816	-6.02687	-9.30769	-13.1426	-9.90923	-13.1229	-8.69459	-13.2183	-4.44945	-4.63787	-3.48444	-2.45352	-1.64208	-2.30797	-2.57271	-1.34835	-1.13204	-3.57024	-3.49373	0.0116849	0.00967828	0.0306711	0.0859907	0.193577	0.099463	0.0763281	0.259668	0.322374	0.0281492	0.0303872	1.67887
12670	-222.1672	-168.6751	-53.4921	0.0459886	0.364583	0.0909565	0.0672467	0.00183282	1.97523e-05	1.41091e-06	7.11926e-06	4.5295e-06	6.62116e-05	1.63041e-06	2.994217	-3.07936	-1.009	-2.39737	-2.69939	-6.3019	-10.8322	-13.4713	-11.8527	-12.3049	-9.62265	-13.3267	-4.83203	-6.74257	-5.19308	-3.03817	-1.91728	-2.18584	-2.33802	-1.40169	-1.88242	-4.78113	-3.44115	0.0079703	0.00117961	0.0055549	0.0479227	0.147006	0.112384	0.0965181	0.246181	0.152222	0.00838656	0.0320279	1.778835
12680	-213.2333	-167.0484	-46.18499	0.181805	0.362437	0.0496666	0.0409315	0.00157634	2.22821e-05	2.89698e-06	2.58689e-05	1.70614e-05	1.99384e-05	1.97603e-06	2.467722	-1.70482	-1.0149	-3.00242	-3.19586	-6.45265	-10.7117	-12.7518	-10.5625	-10.9787	-10.8229	-13.1344	-6.03081	-4.93643	-3.60614	-3.66765	-1.91778	-2.31305	-2.20702	-1.06373	-1.17822	-2.57054	-3.58262	0.00240356	0.00718019	0.0271565	0.0255364	0.146933	0.0989593	0.110028	0.345166	0.307826	0.0764944	0.0278026	1.105268
12690	-216.0658	-168.4553	-47.61044	0.300165	0.232944	0.0183386	0.0438818	0.000616177	8.54886e-06	3.13973e-06	9.8977e-06	1.61756e-06	1.0029e-05	5.94494e-06	2.491535	-1.20342	-1.45696	-3.99875	-3.12626	-7.39198	-11.6697	-12.6714	-11.5232	-13.3346	-11.51	-12.033	-5.00846	-3.94604	-3.34982	-2.90485	-2.78673	-2.34593	-2.60288	-1.16714	-1.42613	-3.38024	-4.59351	0.00668121	0.019331	0.0350906	0.0547568	0.0616222	0.0957583	0.0740601	0.311257	0.240237	0.0340393	0.0101173	1.440994
12700	-215.6954	-168.1012	-47.59418	0.347342	0.240145	0.0439205	0.00431165	0.00287153	3.45853e-06	4.144e-06	8.09207e-06	4.56912e-06	1.03828e-06	6.71313e-06	1.721553	-1.05744	-1.42651	-3.12537	-5.44643	-5.85291	-12.5747	-12.3938	-11.7246	-12.2962	-13.7779	-11.9114	-4.47377	-3.10316	-3.61795	-3.17751	-2.30635	-3.04934	-2.064	-1.12223	-1.66482	-3.11215	-4.42269	0.0114042	0.0449073	0.0268378	0.0416891	0.0996242	0.0473903	0.126945	0.325554	0.189225	0.0445052	0.0120019	0.8405254
12710	-223.5037	-169.1729	-54.33088	0.243655	0.0506896	0.017741	0.00339695	0.00026322	1.68119e-06	8.47365e-06	4.83643e-06	9.0681e-07	7.99881e-07	1.30513e-05	2.729096	-1.412	-2.98204	-4.03188	-5.68488	-8.24252	-13.296	-11.6785	-12.2393	-13.9133	-14.0388	-11.2466	-6.28316	-7.18739	-6.87719	-4.13569	-1.75439	-4.98758	-3.29598	-1.60542	-1.52785	-3.52676	-3.92143	0.00186748	0.000756059	0.00103104	0.0159916	0.173012	0.00682217	0.0370318	0.200805	0.217002	0.0294002	0.0198127	2.227573
12720	-221.0446	-171.4057	-49.63894	0.433375	0.0303386	0.00336777	0.00142533	0.000191439	7.14002e-07	2.3923e-06	7.34757e-06	2.23045e-07	4.29055e-06	2.64029e-07	2.291155	-0.836151	-3.49534	-5.6935	-6.55335	-8.56094	-14.1524	-12.9433	-11.8211	-15.3159	-12.3591	-15.1472	-5.52954	-4.72325	-4.81794	-3.95074	-1.75945	-2.67286	-3.38029	-1.52557	-1.76292	-2.75336	-2.36327	0.00396781	0.00888625	0.00808343	0.0192404	0.172139	0.0690546	0.0340374	0.217496	0.171544	0.0637132	0.0941118	0.9756647
12730	-217.8052	-169.2231	-48.5821	0.542335	0.03255	0.0538496	0.00744753	0.000458295	9.65572e-07	1.61369e-06	7.37713e-06	1.12174e-05	5.06237e-05	2.91129e-06	2.69826	-0.611871	-3.42498	-2.92156	-4.89987	-7.688	-13.8505	-13.337	-11.8171	-11.398	-9.89109	-12.7469	-3.91609	-4.95624	-3.75317	-2.1357	-1.97953	-2.80159	-1.88833	-1.33493	-1.73597	-3.52456	-3.18217	0.0199188	0.00703936	0.0234433	0.118162	0.138134	0.0607132	0.151324	0.263177	0.176229	0.0294647	0.0414954	1.216398
12740	-223.0053	-168.9315	-54.07378	0.916352	0.0185815	0.0267152	0.00227647	0.00149975	3.61649e-06	4.13787e-06	6.77956e-06	4.52061e-05	1.08647e-05	8.89407e-07	2.348149	-0.0873552	-3.98559	-3.62252	-6.08513	-6.50246	-12.53	-12.3953	-11.9016	-10.0043	-11.43	-13.9327	-2.98682	-5.40523	-1.97597	-2.81336	-1.70159	-1.78406	-2.15214	-0.959069	-1.90048	-3.22734	-4.90013	0.0504476	0.00449301	0.138627	0.0600033	0.182393	0.167954	0.116235	0.38325	0.149497	0.0396628	0.00744563	2.077737
12750	-222.9204	-166.3644	-56.55602	0.868349	0.0178304	0.016145	0.00406172	0.000820035	8.5478e-07	1.10444e-05	3.33661e-06	0.000152589	2.75705e-06	1.08465e-06	2.607117	-0.141161	-4.02685	-4.12615	-5.50615	-7.10616	-13.9724	-11.4136	-12.6106	-8.78776	-12.8014	-13.7343	-4.61823	-4.95348	-4.38515	-2.45137	-1.32836	-2.29374	-3.06322	-0.635849	-1.61146	-5.39838	-4.43787	0.00987021	0.00705877	0.012461	0.0861758	0.264912	0.100888	0.0467369	0.529486	0.199595	0.00452393	0.011821	1.808594
12760	-216.4775	-169.7159	-46.76159	0.873683	0.0592173	0.00442839	0.0088342	0.000366548	1.12173e-05	2.91253e-06	1.47655e-05	0.000207663	1.32488e-05	1.82936e-07	2.010692	-0.135038	-2.82654	-5.41972	-4.72912	-7.91138	-11.3981	-12.7465	-11.1232	-8.47959	-11.2316	-15.5141	-4.05408	-3.46517	-3.09378	-1.77055	-1.39269	-2.26217	-1.75091	-1.25781	-2.0672	-2.33764	-4.02725	0.0173514	0.0312676	0.0453302	0.170239	0.248406	0.104124	0.173616	0.284275	0.126539	0.0965551	0.0178233	0.8594777
12770	-227.1537	-169.1597	-57.99393	0.879542	0.106083	0.00547455	0.00969844	0.000191547	5.23825e-05	2.67508e-06	4.93445e-05	0.000630949	2.01385e-07	2.8533e-07	2.296026	-0.128354	-2.24354	-5.20765	-4.63579	-8.56037	-9.85694	-12.8315	-9.91668	-7.36829	-15.418	-15.0696	-6.98865	-5.54649	-2.74722	-2.23728	-0.670995	-1.60005	-2.97322	-1.46112	-1.42381	-4.51372	-5.12221	0.000922287	0.00390111	0.0641059	0.106748	0.5112	0.201886	0.0511382	0.231975	0.240794	0.0109576	0.00596284	1.602146
12780	-223.7342	-166.4513	-57.28289	0.945063	0.0367842	0.015918	0.00606999	0.000401494	3.79679e-05	1.0053e-06	4.97712e-05	0.000813314	3.86099e-07	1.3795e-06	2.821082	-0.0565032	-3.30269	-4.1403	-5.1044	-7.82032	-10.1788	-13.8102	-9.90807	-7.11439	-14.7672	-13.4938	-4.24488	-3.7771	-4.47803	-3.7947	-0.574345	-3.37463	-2.93942	-1.05617	-1.29634	-2.10321	-4.3268	0.0143375	0.022889	0.0113558	0.0224896	0.563073	0.0342309	0.0528965	0.347785	0.273532	0.122064	0.0132097	1.779082
12790	-221.2853	-166.1901	-55.09512	0.777107	0.190677	0.00367091	0.00178038	0.000157021	9.48935e-06	4.08322e-07	2.28867e-05	4.92614e-06	1.68919e-07	3.13649e-07	2.398164	-0.252177	-1.65718	-5.60732	-6.33093	-8.75913	-11.5653	-14.7112	-10.685	-12.221	-15.5938	-14.975	-7.16861	-6.01291	-3.49495	-4.39812	-0.68727	-3.1039	-2.41336	-1.04711	-1.81786	-2.72848	-4.83803	0.000770393	0.00244696	0.0303502	0.0123005	0.502947	0.0448737	0.0895139	0.350949	0.162372	0.0653188	0.00792267	1.66755
12800	-222.6278	-164.4405	-58.18722	0.798535	0.112894	0.0141143	0.00044103	8.61458e-05	1.20207e-05	2.70492e-07	2.91366e-05	2.18834e-06	1.91094e-07	2.41685e-06	2.425956	-0.224976	-2.18131	-4.26056	-7.7264	-9.35947	-11.3289	-15.123	-10.4435	-13.0324	-15.4705	-12.933	-8.25169	-5.32323	-3.89724	-3.92212	-0.655825	-3.49961	-3.33887	-0.997536	-1.72567	-4.76866	-4.05979	0.000260819	0.00487698	0.0202979	0.0197991	0.519014	0.0302092	0.035477	0.368787	0.178054	0.00849177	0.0172526	2.625738
12810	-224.3823	-164.1602	-60.22211	1.09396	0.139324	0.00644192	0.00168605	0.000146753	6.03247e-06	2.06014e-07	5.71216e-05	5.18936e-07	6.44147e-07	1.85813e-05	3.000164	0.0897997	-1.97095	-5.04493	-6.38537	-8.82676	-12.0184	-15.3953	-9.77033	-14.4715	-14.2553	-10.8934	-4.54535	-3.91947	-2.36344	-2.56482	-0.342126	-3.27141	-2.10134	-1.08457	-1.67071	-6.75048	-3.65361	0.0106164	0.0198516	0.094096	0.0769327	0.710259	0.0379529	0.122293	0.338048	0.188113	0.00117032	0.0258975	2.375738
12820	-215.2514	-165.8355	-49.41587	1.02632	0.212582	0.0206731	0.00103279	1.76932e-05	9.72858e-06	1.62786e-07	1.77386e-05	8.85215e-06	1.78572e-05	1.50808e-05	2.608207	0.025975	-1.54843	-3.87892	-6.87549	-10.9423	-11.5404	-15.6308	-10.9398	-11.6349	-10.9331	-11.1021	-3.31574	-2.85652	-2.50178	-1.45247	-0.659779	-2.19503	-3.08052	-1.25944	-1.35966	-2.73182	-4.04512	0.0363073	0.0574681	0.0819389	0.233992	0.516965	0.111355	0.0459353	0.283814	0.256748	0.0651005	0.0175076	0.8789488
12830	-219.3042	-168.2067	-51.09755	0.812104	0.0554179	0.00606357	0.000383871	4.20595e-05	1.59777e-05	5.90252e-07	1.33969e-06	5.20244e-07	3.12746e-06	4.08813e-05	2.0196	-0.208127	-2.89285	-5.10546	-7.86521	-10.0764	-11.0443	-14.3427	-13.5231	-14.469	-12.6753	-10.1048	-4.49989	-3.66423	-2.07877	-2.14013	-0.988723	-4.28005	-2.33238	-1.46258	-1.59722	-4.01567	-2.69784	0.0111102	0.0256239	0.125084	0.11764	0.372051	0.013842	0.097064	0.231638	0.202458	0.0180309	0.067351	1.385116
12840	-222.3611	-168.401	-53.96011	1.12908	0.0124286	0.00079874	0.00216718	0.000463902	4.98198e-06	3.33763e-06	4.10336e-07	1.21124e-05	1.07354e-05	2.46169e-05	2.498703	0.121404	-4.38776	-7.13248	-6.13433	-7.67584	-12.2097	-12.6102	-14.7063	-11.3213	-11.442	-10.6121	-4.19777	-4.77477	-1.75892	-3.07665	-1.21231	-3.39422	-1.37267	-0.712	-1.26357	-3.87062	-3.94596	0.0150291	0.00843998	0.17223	0.0461136	0.297509	0.0335666	0.25343	0.490662	0.282642	0.0208455	0.0193327	1.783477
12850	-214.4798	-165.9628	-48.51696	0.636663	0.00681161	0.00138484	0.000204945	0.000775988	1.20505e-05	3.31465e-06	3.38379e-07	3.38504e-06	2.79037e-05	6.08081e-06	2.272869	-0.451515	-4.98913	-6.58217	-8.49277	-7.16137	-11.3264	-12.6172	-14.8991	-12.5961	-10.4868	-12.0104	-5.46761	-4.83802	-3.81894	-2.52871	-1.59439	-2.57602	-2.91433	-1.2959	-1.59344	-3.24193	-4.22369	0.00422132	0.00792274	0.021951	0.0797617	0.203032	0.0760762	0.0542405	0.273651	0.203225	0.0390884	0.0146445	1.322223
12860	-223.9342	-173.703	-50.23121	0.848805	0.0122681	0.00450347	0.0001732	0.00107897	2.33599e-05	8.07604e-06	1.06449e-06	4.68968e-05	0.000311064	0.000139366	2.270131	-0.163926	-4.40075	-5.40291	-8.66106	-6.83175	-10.6645	-11.7266	-13.753	-9.96756	-8.07551	-8.87841	-4.88623	-4.63279	-5.78217	-3.77341	-2.07787	-1.92776	-2.132	-0.517193	-2.30506	-2.63237	-3.65621	0.00754985	0.00972757	0.00308201	0.0229735	0.125197	0.145474	0.118599	0.596191	0.099753	0.0719081	0.0258302	1.305535
