Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
216	0	0.5915457	0	0.5915457	0.005498164
217	1	0.3837349	0	0.3837349	0.08832071
218	0	0.809405	0	0.809405	0.07928009
219	1	3.19717	0	3.19717	0.02733196
220	0	2.872094	0	2.872094	0.03653898
221	1	3.222005	0	3.222005	0.01753685
222	0	3.274092	0	3.274092	0.02306234
223	1	3.132052	0	3.132052	0.01557652
224	0	2.510329	0	2.510329	0.01035409
225	1	3.084329	0	3.084329	0.01485047
226	0	1.515666	0	1.515666	0.06476424
227	1	2.07276	0	2.07276	0.05352605
228	0	2.879113	0	2.879113	0.03637215
229	1	2.220631	0	2.220631	0.05052565
230	0	3.036784	0	3.036784	0.01423855
231	1	0.8994695	0	0.8994695	0.07739896
232	0	3.262147	0	3.262147	0.02410287
233	1	3.280095	0	3.280095	0.02214527
234	0	2.88817	0	2.88817	0.03615585
235	1	2.87515	0	2.87515	0.03646643
236	0	2.631381	0	2.631381	0.04195754
237	1	3.27242	0	3.27242	0.01984318
238	0	3.281347	0	3.281347	0.02128095
239	1	2.117634	0	2.117634	0.05261781
240	0	2.342044	0	2.342044	0.04803987
241	1	0.2089535	0	0.2089535	0.09211127
242	0	-0.4497933	0	-0.4497933	0.10686
243	1	1.431705	0	1.431705	0.06646615
244	0	3.209115	0	3.209115	0.01717447
245	1	3.264668	0	3.264668	0.01928265
246	0	3.254662	0	3.254662	0.02460309
247	1	1.65427	0	1.65427	0.06196343
248	0	0.6690249	0	0.6690249	0.08223327
249	1	1.710187	0	1.710187	0.06083575
250	0	2.660269	0	2.660269	0.04133076
251	1	-0.0926549	0	-0.0926549	0.09876999
252	0	3.132838	0	3.132838	0.0155897
253	1	1.72864	0	1.72864	0.06046382
254	0	1.1826	0	1.1826	0.07154786
255	1	3.032188	0	3.032188	0.03251257
256	0	3.281462	0	3.281462	0.02144157
257	1	3.281313	0	3.281313	0.02125562
258	0	2.393147	0	2.393147	0.04698485
259	1	3.273505	0	3.273505	0.02312669
