Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
392	0	1.809221	0	1.809221	0.05883813
393	1	2.997855	0	2.997855	0.01379585
394	0	2.666068	0	2.666068	0.04120323
395	1	2.967792	0	2.967792	0.01348413
396	0	2.196124	0	2.196124	0.009037218
397	1	2.235806	0	2.235806	0.05021455
398	0	3.155632	0	3.155632	0.02883411
399	1	2.340743	0	2.340743	0.04806506
400	0	3.271027	0	3.271027	0.01972144
401	1	2.322876	0	2.322876	0.04843248
402	0	3.27788	0	3.27788	0.02042322
403	1	1.23316	0	1.23316	0.07050907
404	0	2.572728	0	2.572728	0.04321517
405	1	2.079086	0	2.079086	0.05339619
406	0	2.181127	0	2.181127	0.008983529
407	1	3.155057	0	3.155057	0.02885351
408	0	3.24364	0	3.24364	0.02524175
409	1	2.603903	0	2.603903	0.01083721
410	0	3.251202	0	3.251202	0.01858137
411	1	3.275768	0	3.275768	0.02016187
412	0	3.120596	0	3.120596	0.0299659
413	1	2.850929	0	2.850929	0.0370373
414	0	2.999664	0	2.999664	0.03337618
415	1	3.230885	0	3.230885	0.01781207
416	0	2.740078	0	2.740078	0.0116528
417	1	0.6374791	0	0.6374791	0.005562372
418	0	2.834312	0	2.834312	0.01232069
419	1	2.336644	0	2.336644	0.0481494
420	0	3.188157	0	3.188157	0.02767818
421	1	2.407075	0	2.407075	0.0466947
422	0	3.11994	0	3.11994	0.02998623
423	1	0.9175136	0	0.9175136	0.07702006
424	0	2.570734	0	2.570734	0.04325768
425	1	2.977602	0	2.977602	0.03394623
426	0	2.80979	0	2.80979	0.03799183
427	1	2.897288	0	2.897288	0.03593621
428	0	2.475431	0	2.475431	0.04527028
429	1	3.28147	0	3.28147	0.02134354
430	0	3.256873	0	3.256873	0.01884762
431	1	3.144663	0	3.144663	0.01579182
432	0	2.93327	0	2.93327	0.0131521
433	1	3.02842	0	3.02842	0.01413825
434	0	1.926435	0	1.926435	0.05647703
435	1	3.257528	0	3.257528	0.0244222
436	0	3.154684	0	3.154684	0.02886607
437	1	3.250185	0	3.250185	0.0248752
438	0	3.084825	0	3.084825	0.03103886
439	1	3.210422	0	3.210422	0.01720678
440	0	3.180619	0	3.180619	0.02795771
441	1	3.243413	0	3.243413	0.02525396
442	0	3.273116	0	3.273116	0.01989849
443	1	0.4430503	0	0.4430503	0.08704134
444	0	2.682609	0	2.682609	0.04084152
445	1	3.205646	0	3.205646	0.02699466
446	0	3.212542	0	3.212542	0.02670882
447	1	1.265222	0	1.265222	0.06985348
448	0	3.070176	0	3.070176	0.03145988
449	1	3.200564	0	3.200564	0.02719894
450	0	2.167806	0	2.167806	0.05159836
451	1	1.939383	0	1.939383	0.05621608
452	0	-0.1222106	0	-0.1222106	0.0994264
453	1	2.742475	0	2.742475	0.03951669
454	0	2.438185	0	2.438185	0.01001353
455	1	2.60889	0	2.60889	0.01086456
456	0	3.279489	0	3.279489	0.0206837
457	1	3.281454	0	3.281454	0.02162263
458	0	3.256247	0	3.256247	0.02450517
459	1	3.237837	0	3.237837	0.02554499
460	0	2.918209	0	2.918209	0.03542901
461	1	3.257501	0	3.257501	0.02442401
462	0	1.848692	0	1.848692	0.00794416
463	1	1.78062	0	1.78062	0.007760837
464	0	2.984996	0	2.984996	0.03375649
465	1	2.940637	0	2.940637	0.01322085
466	0	3.245796	0	3.245796	0.0251242
467	1	2.944237	0	2.944237	0.03478761
468	0	3.272896	0	3.272896	0.02319579
469	1	2.405142	0	2.405142	0.04673478
470	0	1.911181	0	1.911181	0.0567844
471	1	3.261228	0	3.261228	0.02417104
472	0	3.272306	0	3.272306	0.02325607
473	1	2.706489	0	2.706489	0.01143721
474	0	2.825071	0	2.825071	0.03763951
475	1	1.068701	0	1.068701	0.07388786
476	0	1.930302	0	1.930302	0.05639911
477	1	2.936822	0	2.936822	0.03497159
478	0	2.481201	0	2.481201	0.04514939
479	1	3.058506	0	3.058506	0.03178883
480	0	3.014103	0	3.014103	0.03299637
481	1	1.786168	0	1.786168	0.007775463
482	0	2.727074	0	2.727074	0.03986005
483	1	1.794459	0	1.794459	0.05913547
484	0	2.959786	0	2.959786	0.0343984
485	1	3.274989	0	3.274989	0.0200787
486	0	1.654799	0	1.654799	0.06195034
487	1	2.992966	0	2.992966	0.0335505
488	0	2.308566	0	2.308566	0.04872628
489	1	3.022419	0	3.022419	0.01406878
490	0	3.25347	0	3.25347	0.02467892
491	1	3.099361	0	3.099361	0.0306112
492	0	3.202758	0	3.202758	0.02711138
493	1	3.157085	0	3.157085	0.02878498
494	0	3.278347	0	3.278347	0.02049121
495	1	3.157024	0	3.157024	0.02878706
496	0	3.244786	0	3.244786	0.0183126
497	1	2.970818	0	2.970818	0.0135145
498	0	1.518741	0	1.518741	0.06469942
499	1	3.268278	0	3.268278	0.01951547
500	0	2.973522	0	2.973522	0.0340504
501	1	2.656676	0	2.656676	0.01113567
502	0	3.262105	0	3.262105	0.01912607
503	1	1.913949	0	1.913949	0.05672862
504	0	3.027122	0	3.027122	0.03264886
505	1	3.105379	0	3.105379	0.03043093
506	0	3.249464	0	3.249464	0.02491703
507	1	3.244255	0	3.244255	0.0182916
508	0	3.004288	0	3.004288	0.03325517
509	1	1.103121	0	1.103121	0.07317838
510	0	2.573591	0	2.573591	0.0106745
511	1	3.25268	0	3.25268	0.01864784
512	0	2.53616	0	2.53616	0.04399192
513	1	3.267592	0	3.267592	0.02368548
514	0	3.26925	0	3.26925	0.0235433
515	1	3.268515	0	3.268515	0.02360739
516	0	3.273703	0	3.273703	0.02311021
517	1	3.272885	0	3.272885	0.0231969
518	0	-1.591492	0	-1.591492	0.1343717
519	1	-0.002646604	0	-0.002646604	0.09676244
520	0	0.7697704	0	0.7697704	0.0801078
521	1	3.031709	0	3.031709	0.01417682
522	0	-0.7962173	0	-0.7962173	0.1149287
523	1	3.08463	0	3.08463	0.03104453
524	0	3.280456	0	3.280456	0.02206401
525	1	3.277381	0	3.277381	0.02035548
526	0	3.165714	0	3.165714	0.01618546
527	1	3.132107	0	3.132107	0.02960431
528	0	3.065197	0	3.065197	0.0145915
529	1	2.378374	0	2.378374	0.009750784
530	0	3.225567	0	3.225567	0.0176424
531	1	3.0013	0	3.0013	0.03333344
532	0	3.173632	0	3.173632	0.01634542
533	1	2.695961	0	2.695961	0.01137174
534	0	3.262257	0	3.262257	0.01913474
535	1	2.827985	0	2.827985	0.03757204
536	0	-0.313263	0	-0.313263	0.1037354
537	1	2.959523	0	2.959523	0.03440502
538	0	2.857766	0	2.857766	0.03687672
539	1	2.520318	0	2.520318	0.04432671
540	0	3.053433	0	3.053433	0.03193019
541	1	1.659216	0	1.659216	0.007453848
542	0	3.276469	0	3.276469	0.02024191
543	1	3.043395	0	3.043395	0.01431683
544	0	3.27201	0	3.27201	0.01980207
545	1	2.763194	0	2.763194	0.03905172
546	0	3.281017	0	3.281017	0.02187831
547	1	1.749331	0	1.749331	0.06004455
548	0	2.869788	0	2.869788	0.0365929
549	1	3.024769	0	3.024769	0.01409585
550	0	3.005531	0	3.005531	0.01387926
551	1	2.567171	0	2.567171	0.04333359
552	0	3.02626	0	3.02626	0.03267203
553	1	3.102444	0	3.102444	0.0305191
554	0	3.281523	0	3.281523	0.02148717
555	1	2.884565	0	2.884565	0.03624137
556	0	2.818217	0	2.818217	0.03779785
557	1	3.279652	0	3.279652	0.02225905
558	0	3.256268	0	3.256268	0.01881764
559	1	3.250419	0	3.250419	0.02486152
560	0	3.197963	0	3.197963	0.02730159
561	1	2.002253	0	2.002253	0.05494826
562	0	3.256286	0	3.256286	0.02450265
563	1	3.128641	0	3.128641	0.02971414
564	0	1.725388	0	1.725388	0.06052702
565	1	3.230618	0	3.230618	0.0178033
566	0	3.265647	0	3.265647	0.0238428
567	1	2.122667	0	2.122667	0.05251399
568	0	2.883033	0	2.883033	0.03627796
569	1	3.27466	0	3.27466	0.02004527
570	0	1.761718	0	1.761718	0.05979499
571	1	2.272802	0	2.272802	0.04945892
572	0	2.834196	0	2.834196	0.03742788
573	1	2.953938	0	2.953938	0.03454534
574	0	2.841826	0	2.841826	0.03725019
575	1	3.25501	0	3.25501	0.02458353
576	0	2.623714	0	2.623714	0.04212191
577	1	1.982235	0	1.982235	0.0553521
578	0	2.150333	0	2.150333	0.05195304
579	1	2.908103	0	2.908103	0.01292518
580	0	3.280666	0	3.280666	0.02095751
581	1	3.237732	0	3.237732	0.01804691
582	0	3.28126	0	3.28126	0.02176462
583	1	3.080326	0	3.080326	0.03116917
584	0	1.182554	0	1.182554	0.07154585
585	1	3.170589	0	3.170589	0.02831797
586	0	2.622134	0	2.622134	0.04215598
587	1	0.4747091	0	0.4747091	0.08636274
588	0	-0.1529889	0	-0.1529889	0.1001162
589	1	1.13203	0	1.13203	0.07258347
590	0	1.252382	0	1.252382	0.07011593
591	1	3.050229	0	3.050229	0.03201899
592	0	2.851307	0	2.851307	0.03702843
593	1	3.015965	0	3.015965	0.03294698
594	0	3.150926	0	3.150926	0.01590456
595	1	0.8939799	0	0.8939799	0.07751006
596	0	3.101775	0	3.101775	0.0305391
597	1	3.251273	0	3.251273	0.0248112
598	0	3.158553	0	3.158553	0.02873512
599	1	2.84287	0	2.84287	0.03722583
600	0	0.9613612	0	0.9613612	0.0761089
601	1	3.281502	0	3.281502	0.02139231
602	0	0.8702339	0	0.8702339	0.07800517
603	1	2.938073	0	2.938073	0.01319679
604	0	3.281196	0	3.281196	0.02179837
605	1	3.281311	0	3.281311	0.02121532
606	0	3.256473	0	3.256473	0.01882774
607	1	1.62104	0	1.62104	0.06263165
608	0	3.15509	0	3.15509	0.01598149
609	1	2.998277	0	2.998277	0.03341237
610	0	2.979615	0	2.979615	0.03389471
611	1	2.57807	0	2.57807	0.01069817
612	0	3.041901	0	3.041901	0.03224804
613	1	3.185036	0	3.185036	0.02779491
614	0	2.766883	0	2.766883	0.03896855
615	1	3.164347	0	3.164347	0.01615855
616	0	3.232601	0	3.232601	0.01786907
617	1	1.273137	0	1.273137	0.06969179
618	0	1.915672	0	1.915672	0.008133221
619	1	3.197234	0	3.197234	0.01687164
620	0	3.271254	0	3.271254	0.01973968
621	1	2.7129	0	2.7129	0.01147755
622	0	1.759243	0	1.759243	0.05984485
623	1	2.54848	0	2.54848	0.04373085
624	0	3.234868	0	3.234868	0.01794621
625	1	3.120271	0	3.120271	0.01538246
626	0	3.28115	0	3.28115	0.02113154
627	1	3.075171	0	3.075171	0.03131737
