Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
1140	-224.367	-174.2777	-50.0893	0.000113064	0.000532823	0.000380468	0.0106101	0.0236748	0.00160844	0.0285235	0.130363	0.125636	0.0185235	0.0021686
1150	-203.0932	-173.1753	-29.91785	0.00134749	0.00113186	0.00054748	0.0022199	0.00729312	0.0116334	0.0177477	0.117399	0.312969	0.0476599	0.0168167
1160	-221.8677	-169.5757	-52.29199	0.000146717	3.52493e-05	9.87956e-05	0.000950696	0.0261677	0.00535279	0.0182448	0.153998	0.267253	0.0332346	0.0323081
1170	-219.2521	-168.6663	-50.58575	0.000489434	3.86067e-05	0.00081934	0.00634854	0.0133105	0.00146391	0.0312597	0.188372	0.236366	0.0103825	0.0155745
1180	-211.5771	-170.8963	-40.68084	9.35776e-05	4.67311e-05	0.000255293	0.000555704	0.0157544	0.0043418	0.0483777	0.165774	0.16361	0.0096103	0.00562558
1190	-226.2561	-170.2674	-55.98868	0.000936179	0.000167759	4.54936e-05	9.71394e-05	0.0147236	0.0432099	0.079865	0.201853	0.625954	0.138345	0.00492137
1200	-186.2673	-170.7016	-15.56569	0.00323105	0.00534183	0.000861744	0.00488832	0.0229503	0.0117701	0.0448718	0.288855	0.162542	0.0107572	0.0138676
1210	-216.7264	-171.8368	-44.88964	0.000107038	5.69492e-05	0.00795813	0.0156344	0.0195542	0.00562555	0.0466291	0.2404	0.33268	0.0807096	0.0760954
1220	-173.2208	-167.8403	-5.380497	0.00018361	0.000262051	0.000654366	0.00713698	0.0789268	0.050685	0.195757	0.499523	0.230941	0.0436128	0.0214667
1230	-213.9522	-170.0268	-43.92532	0.00440849	0.00507263	0.00527466	0.00198195	0.0902555	0.0315852	0.281569	0.483389	0.292596	0.0106743	0.120407
1240	-204.3274	-166.1877	-38.13967	0.004847	0.00389396	0.0120798	0.0154039	0.0760271	0.0801482	0.11099	0.328182	0.501724	0.180547	0.488834
1250	-202.4928	-161.8112	-40.68163	0.00308307	0.00505066	0.00601373	0.0892019	0.318008	0.269756	0.207287	0.664873	0.651849	1.10058	1.71041
1260	-201.3666	-160.8218	-40.54478	0.00243176	0.00435597	0.0257255	0.0947707	0.364451	0.159576	0.163499	0.713543	0.722256	1.26427	2.11528
1270	-201.611	-159.9951	-41.61595	0.0028063	0.00256589	0.0135089	0.0224278	0.297352	0.0498162	0.241301	0.757974	0.660522	0.931163	2.0984
1280	-207.3048	-161.0122	-46.29255	0.00017027	0.00374905	0.0386729	0.0147413	0.168456	0.0243	0.224183	0.762634	0.440289	1.13319	2.19439
1290	-199.5457	-164.6441	-34.90157	0.0106323	0.00824739	0.00599192	0.0117934	0.0649463	0.0835182	0.143984	0.479482	0.881004	0.763921	2.00677
1300	-203.165	-164.8161	-38.34885	0.0263186	0.00584278	0.00972899	0.0349946	0.0653515	0.0391052	0.234351	0.542347	0.739057	0.698209	2.37516
1310	-202.0286	-162.5154	-39.5132	0.00400051	0.006539	0.00550291	0.0167447	0.121199	0.0147686	0.197105	0.803033	1.22726	0.959829	2.69561
1320	-197.9917	-160.0594	-37.9323	0.00234202	0.002544	0.0072785	0.0132959	0.132373	0.0860089	0.223501	0.771866	1.39456	1.42327	2.71838
1330	-199.7033	-164.2565	-35.44686	0.00270278	0.00270018	0.00433519	0.00970581	0.0458315	0.04689	0.161026	0.736291	1.47661	1.68896	2.70808
